"Ligands","Receptors","source","Organism"
"AT2G38380","AT3G53420","BIOGRID","Arabidopsis thaliana"
"AT3G10380","AT3G53420","BIOGRID","Arabidopsis thaliana"
"AT4G12420","AT3G53420","BIOGRID","Arabidopsis thaliana"
"AT5G17820","AT3G53420","BIOGRID","Arabidopsis thaliana"
"AT4G12420","AT3G24300","BIOGRID","Arabidopsis thaliana"
"AT3G10380","AT3G24300","BIOGRID","Arabidopsis thaliana"
"AT2G05520","AT1G21250","interactome2.0","Arabidopsis thaliana"
"AT2G27250","AT1G75820","interactome2.0","Arabidopsis thaliana"
"AT2G29960","AT1G13980","interactome2.0","Arabidopsis thaliana"
"AT4G23170","AT3G43810","interactome2.0","Arabidopsis thaliana"
"AT3G12490","AT1G02680","interactome2.0","Arabidopsis thaliana"
"AT5G20340","AT1G04750","interactome2.0","Arabidopsis thaliana"
"AT5G63140","AT1G07430","interactome2.0","Arabidopsis thaliana"
"AT4G13090","AT1G15520","interactome2.0","Arabidopsis thaliana"
"AT5G20340","AT1G27320","interactome2.0","Arabidopsis thaliana"
"AT4G29360","AT1G32090","interactome2.0","Arabidopsis thaliana"
"AT5G20340","AT1G35350","interactome2.0","Arabidopsis thaliana"
"AT5G24090","AT1G35350","interactome2.0","Arabidopsis thaliana"
"AT2G14620","AT1G04750","interactome2.0","Arabidopsis thaliana"
"AT2G15230","AT1G04750","interactome2.0","Arabidopsis thaliana"
"AT5G24090","AT2G32670","interactome2.0","Arabidopsis thaliana"
"AT5G14180","AT2G45960","interactome2.0","Arabidopsis thaliana"
"AT5G12370","AT3G09900","interactome2.0","Arabidopsis thaliana"
"AT5G24090","AT3G13900","interactome2.0","Arabidopsis thaliana"
"AT3G23730","AT2G13680","interactome2.0","Arabidopsis thaliana"
"AT4G29360","AT3G45780","interactome2.0","Arabidopsis thaliana"
"AT5G20340","AT3G47290","interactome2.0","Arabidopsis thaliana"
"AT5G20340","AT4G04340","interactome2.0","Arabidopsis thaliana"
"AT5G12370","AT4G35020","interactome2.0","Arabidopsis thaliana"
"AT5G14180","AT4G36490","interactome2.0","Arabidopsis thaliana"
"AT4G39640","AT3G54820","interactome2.0","Arabidopsis thaliana"
"AT5G12370","AT5G09350","interactome2.0","Arabidopsis thaliana"
"AT5G14180","AT2G32670","interactome2.0","Arabidopsis thaliana"
"AT5G14180","AT3G47960","interactome2.0","Arabidopsis thaliana"
"AT5G20340","AT1G47830","interactome2.0","Arabidopsis thaliana"
"AT1G28490","AT1G04750","interactome2.0","Arabidopsis thaliana"
"AT5G24090","AT2G26300","interactome2.0","Arabidopsis thaliana"
"AT5G24090","AT4G34460","interactome2.0","Arabidopsis thaliana"
"AT3G19020","AT2G38940","interactome2.0","Arabidopsis thaliana"
"AT3G01610","AT3G09840","interactome2.0","Arabidopsis thaliana"
"AT4G23170","AT5G37780","interactome2.0","Arabidopsis thaliana"
"AT4G24973","AT5G07280","interactome2.0","Arabidopsis thaliana"
"AT1G28490","AT4G15780","interactome2.0","Arabidopsis thaliana"
"AT2G06850","AT2G46710","interactome2.0","Arabidopsis thaliana"
"AT2G06850","AT2G47160","interactome2.0","Arabidopsis thaliana"
"AT2G06850","AT4G19640","interactome2.0","Arabidopsis thaliana"
"AT2G15230","AT2G46710","interactome2.0","Arabidopsis thaliana"
"AT1G28490","AT2G33120","interactome2.0","Arabidopsis thaliana"
"AT3G12490","AT5G26340","interactome2.0","Arabidopsis thaliana"
"AT3G57240","AT5G47510","interactome2.0","Arabidopsis thaliana"
"AT3G12490","AT4G36750","interactome2.0","Arabidopsis thaliana"
"AT4G39640","AT5G26340","interactome2.0","Arabidopsis thaliana"
"AT2G14610","AT5G01410","interactome2.0","Arabidopsis thaliana"
"AT5G24090","AT5G26340","interactome2.0","Arabidopsis thaliana"
"AT1G28490","AT5G58060","interactome2.0","Arabidopsis thaliana"
"AT1G78580","AT3G54840","interactome2.0","Arabidopsis thaliana"
"AT3G53230","AT5G01410","plant.MAP","Arabidopsis thaliana"
"AT5G03340","AT5G01410","plant.MAP","Arabidopsis thaliana"
"AT2G28950","AT1G47830","plant.MAP","Arabidopsis thaliana"
"AT1G53940","AT5G06970","plant.MAP","Arabidopsis thaliana"
"AT4G19410","AT3G12145","plant.MAP","Arabidopsis thaliana"
"AT1G74210","AT3G12145","plant.MAP","Arabidopsis thaliana"
"AT5G45280","AT3G12145","plant.MAP","Arabidopsis thaliana"
"AT1G54030","AT5G61130","plant.MAP","Arabidopsis thaliana"
"AT1G01900","AT4G35350","plant.MAP","Arabidopsis thaliana"
"AT1G01900","AT1G20850","plant.MAP","Arabidopsis thaliana"
"AT5G03340","AT5G10450","plant.MAP","Arabidopsis thaliana"
"AT3G53230","AT5G10450","plant.MAP","Arabidopsis thaliana"
"AT5G03340","AT5G12110","plant.MAP","Arabidopsis thaliana"
"AT3G53230","AT5G12110","plant.MAP","Arabidopsis thaliana"
"AT5G60640","AT3G09840","plant.MAP","Arabidopsis thaliana"
"AT1G53940","AT3G01390","plant.MAP","Arabidopsis thaliana"
"AT4G30020","AT1G20850","plant.MAP","Arabidopsis thaliana"
"AT4G30020","AT4G35350","plant.MAP","Arabidopsis thaliana"
"AT5G64260","AT4G35350","plant.MAP","Arabidopsis thaliana"
"AT5G09440","AT4G35350","plant.MAP","Arabidopsis thaliana"
"AT5G64260","AT1G20850","plant.MAP","Arabidopsis thaliana"
"AT5G09440","AT1G20850","plant.MAP","Arabidopsis thaliana"
"AT3G50610","AT1G72180","literature","Arabidopsis thaliana"
"AT3G50610","AT5G49660","literature","Arabidopsis thaliana"
"AT5G66816","AT1G72180","literature","Arabidopsis thaliana"
"AT5G66816","AT5G49660","literature","Arabidopsis thaliana"
"AT5G51451","AT5G48940","literature","Arabidopsis thaliana"
"AT5G51451","AT4G26540","literature","Arabidopsis thaliana"
"AT5G51451","AT3G24240","literature","Arabidopsis thaliana"
"AT3G60650","AT3G24240","literature","Arabidopsis thaliana"
"AT3G60650","AT4G26540","literature","Arabidopsis thaliana"
"AT3G60650","AT5G48940","literature","Arabidopsis thaliana"
"AT1G69970","AT5G65700","literature","Arabidopsis thaliana"
"AT1G69970","AT3G49670","literature","Arabidopsis thaliana"
"AT1G69970","AT1G65380","literature","Arabidopsis thaliana"
"AT1G69970","AT2G23950","literature","Arabidopsis thaliana"
"AT1G69970","AT5G13290","literature","Arabidopsis thaliana"
"AT2G40530","AT1G72180","literature","Arabidopsis thaliana"
"AT2G40530","AT5G49660","literature","Arabidopsis thaliana"
"AT4G18510","AT1G75820","literature","Arabidopsis thaliana"
"AT4G34600","AT4G20140","literature","Arabidopsis thaliana"
"AT4G34600","AT5G44700","literature","Arabidopsis thaliana"
"AT2G23440","AT5G49660","literature","Arabidopsis thaliana"
"AT5G43518","AT5G20690","literature","Arabidopsis thaliana"
"AT5G66818","AT1G72180","literature","Arabidopsis thaliana"
"AT5G66818","AT5G49660","literature","Arabidopsis thaliana"
"AT5G66819","AT5G49660","literature","Arabidopsis thaliana"
"AT5G66819","AT1G72180","literature","Arabidopsis thaliana"
"AT2G23445","AT1G72180","literature","Arabidopsis thaliana"
"AT2G23445","AT5G49660","literature","Arabidopsis thaliana"
"AT1G31670","AT1G72180","literature","Arabidopsis thaliana"
"AT1G31670","AT5G49660","literature","Arabidopsis thaliana"
"AT5G66815","AT5G49660","literature","Arabidopsis thaliana"
"AT2G30370","AT2G26330","literature","Arabidopsis thaliana"
"AT3G25655","AT4G28490","literature","Arabidopsis thaliana"
"AT3G25655","AT5G65710","literature","Arabidopsis thaliana"
"AT4G14723","AT2G26330","literature","Arabidopsis thaliana"
"AT1G67775","AT2G23950","literature","Arabidopsis thaliana"
"AT1G67775","AT1G65380","literature","Arabidopsis thaliana"
"AT1G67775","AT5G13290","literature","Arabidopsis thaliana"
"AT5G60810","AT1G34110","literature","Arabidopsis thaliana"
"AT5G60810","AT3G24240","literature","Arabidopsis thaliana"
"AT5G60810","AT5G48940","literature","Arabidopsis thaliana"
"AT5G60810","AT4G26540","literature","Arabidopsis thaliana"
"AT5G60810","AT5G56040","literature","Arabidopsis thaliana"
"AT5G12235","AT5G65700","literature","Arabidopsis thaliana"
"AT5G12235","AT3G49670","literature","Arabidopsis thaliana"
"AT2G35612","AT5G49660","literature","Arabidopsis thaliana"
"AT2G35612","AT1G72180","literature","Arabidopsis thaliana"
"AT1G66145","AT2G23950","literature","Arabidopsis thaliana"
"AT1G66145","AT5G13290","literature","Arabidopsis thaliana"
"AT1G66145","AT1G65380","literature","Arabidopsis thaliana"
"AT1G66145","AT5G65700","literature","Arabidopsis thaliana"
"AT1G66145","AT3G49670","literature","Arabidopsis thaliana"
"AT1G63245","AT1G17750","literature","Arabidopsis thaliana"
"AT1G63245","AT2G23950","literature","Arabidopsis thaliana"
"AT1G63245","AT1G65380","literature","Arabidopsis thaliana"
"AT1G63245","AT5G13290","literature","Arabidopsis thaliana"
"AT1G59835","AT1G72180","literature","Arabidopsis thaliana"
"AT1G59835","AT5G49660","literature","Arabidopsis thaliana"
"AT1G49005","AT5G65700","literature","Arabidopsis thaliana"
"AT1G49005","AT2G23950","literature","Arabidopsis thaliana"
"AT1G49005","AT5G13290","literature","Arabidopsis thaliana"
"AT1G49005","AT3G49670","literature","Arabidopsis thaliana"
"AT1G49005","AT1G65380","literature","Arabidopsis thaliana"
"AT1G06225","AT2G23950","literature","Arabidopsis thaliana"
"AT1G05065","AT2G23950","literature","Arabidopsis thaliana"
"AT1G05065","AT5G13290","literature","Arabidopsis thaliana"
"AT1G05065","AT1G65380","literature","Arabidopsis thaliana"
"AT1G69320","AT2G23950","literature","Arabidopsis thaliana"
"AT1G69320","AT1G65380","literature","Arabidopsis thaliana"
"AT1G69320","AT5G13290","literature","Arabidopsis thaliana"
"AT5G43510","AT5G45840","literature","Arabidopsis thaliana"
"AT5G43510","AT4G28650","literature","Arabidopsis thaliana"
"AT5G43510","AT4G08850","literature","Arabidopsis thaliana"
"AT5G43510","AT5G61480","literature","Arabidopsis thaliana"
"AT5G43510","AT5G20690","literature","Arabidopsis thaliana"
"AT5G43285","AT5G20690","literature","Arabidopsis thaliana"
"AT5G43513","AT5G20690","literature","Arabidopsis thaliana"
"AT1G29290","AT1G72180","literature","Arabidopsis thaliana"
"AT1G29290","AT5G49660","literature","Arabidopsis thaliana"
"AT1G49800","AT1G72180","literature","Arabidopsis thaliana"
"AT1G49800","AT5G49660","literature","Arabidopsis thaliana"
"AT1G13620","AT4G26540","literature","Arabidopsis thaliana"
"AT1G13620","AT3G24240","literature","Arabidopsis thaliana"
"AT1G13620","AT5G48940","literature","Arabidopsis thaliana"
"AT2G04025","AT4G26540","literature","Arabidopsis thaliana"
"AT2G04025","AT3G24240","literature","Arabidopsis thaliana"
"AT2G04025","AT5G48940","literature","Arabidopsis thaliana"
"AT1G69588","AT1G65380","literature","Arabidopsis thaliana"
"AT1G69588","AT4G20270","literature","Arabidopsis thaliana"
"AT1G69588","AT5G13290","literature","Arabidopsis thaliana"
"AT1G69588","AT2G25790","literature","Arabidopsis thaliana"
"AT1G69588","AT2G23950","literature","Arabidopsis thaliana"
"AT1G69588","AT5G56040","literature","Arabidopsis thaliana"
"AT1G25425","AT5G56040","literature","Arabidopsis thaliana"
"AT1G25425","AT2G25790","literature","Arabidopsis thaliana"
"AT2G34925","AT3G49670","literature","Arabidopsis thaliana"
"AT2G34925","AT5G65700","literature","Arabidopsis thaliana"
"AT2G33775","AT4G39110","literature","Arabidopsis thaliana"
"AT2G33775","AT2G21480","literature","Arabidopsis thaliana"
"AT1G73965","AT5G13290","literature","Arabidopsis thaliana"
"AT1G73965","AT1G65380","literature","Arabidopsis thaliana"
"AT1G73965","AT2G23950","literature","Arabidopsis thaliana"
"AT4G24972","AT5G07280","literature","Arabidopsis thaliana"
"AT2G16385","AT5G44700","literature","Arabidopsis thaliana"
"AT2G16385","AT4G20140","literature","Arabidopsis thaliana"
"AT3G24770","AT2G23950","literature","Arabidopsis thaliana"
"AT3G24770","AT5G65700","literature","Arabidopsis thaliana"
"AT3G24770","AT5G61480","literature","Arabidopsis thaliana"
"AT3G24770","AT5G13290","literature","Arabidopsis thaliana"
"AT3G24770","AT1G65380","literature","Arabidopsis thaliana"
"AT3G24770","AT3G49670","literature","Arabidopsis thaliana"
"AT1G70895","AT5G13290","literature","Arabidopsis thaliana"
"AT1G70895","AT1G65380","literature","Arabidopsis thaliana"
"AT1G68765","AT5G65710","literature","Arabidopsis thaliana"
"AT1G68765","AT4G28490","literature","Arabidopsis thaliana"
"AT1G34245","AT5G07180","literature","Arabidopsis thaliana"
"AT1G34245","AT2G26330","literature","Arabidopsis thaliana"
"AT1G34245","AT5G62230","literature","Arabidopsis thaliana"
"AT3G28455","AT1G65380","literature","Arabidopsis thaliana"
"AT3G28455","AT5G65700","literature","Arabidopsis thaliana"
"AT3G28455","AT5G13290","literature","Arabidopsis thaliana"
"AT3G28455","AT2G23950","literature","Arabidopsis thaliana"
"AT3G28455","AT3G49670","literature","Arabidopsis thaliana"
"AT2G20875","AT2G26330","literature","Arabidopsis thaliana"
"AT2G20875","AT5G62230","literature","Arabidopsis thaliana"
"AT2G20875","AT5G07180","literature","Arabidopsis thaliana"
"AT2G01505","AT1G65380","literature","Arabidopsis thaliana"
"AT2G01505","AT5G13290","literature","Arabidopsis thaliana"
"AT2G31083","AT5G65700","literature","Arabidopsis thaliana"
"AT3G24225","AT3G49670","literature","Arabidopsis thaliana"
"AT3G24225","AT5G65700","literature","Arabidopsis thaliana"
"AT4G13195","AT1G65380","literature","Arabidopsis thaliana"
"AT4G13195","AT5G13290","literature","Arabidopsis thaliana"
"AT4G13195","AT2G23950","literature","Arabidopsis thaliana"
"AT4G13195","AT5G61480","literature","Arabidopsis thaliana"
"AT5G50260","AT1G72180","literature","Arabidopsis thaliana"
"AT5G50260","AT5G49660","literature","Arabidopsis thaliana"
"AT5G67070","AT5G28680","literature","Arabidopsis thaliana"
"AT5G67070","AT2G21480","literature","Arabidopsis thaliana"
"AT5G67070","AT4G39110","literature","Arabidopsis thaliana"
"AT5G67070","AT3G04690","literature","Arabidopsis thaliana"
"AT1G16950","AT1G72180","literature","Arabidopsis thaliana"
"AT1G16950","AT5G49660","literature","Arabidopsis thaliana"
"AT1G28270","AT4G39110","literature","Arabidopsis thaliana"
"AT1G28270","AT2G21480","literature","Arabidopsis thaliana"
"AT1G26600","AT1G65380","literature","Arabidopsis thaliana"
"AT1G26600","AT5G13290","literature","Arabidopsis thaliana"
"AT1G26600","AT2G23950","literature","Arabidopsis thaliana"
"AT3G30350","AT4G26540","literature","Arabidopsis thaliana"
"AT3G30350","AT3G24240","literature","Arabidopsis thaliana"
"AT3G30350","AT5G48940","literature","Arabidopsis thaliana"
"AT3G22820","AT2G26330","literature","Arabidopsis thaliana"
"AT3G16570","AT3G51550","literature","Arabidopsis thaliana"
"AT5G64900","AT1G17750","literature","Arabidopsis thaliana"
"AT5G64900","AT1G73080","literature","Arabidopsis thaliana"
"AT5G64800","AT1G65380","literature","Arabidopsis thaliana"
"AT5G64800","AT2G23950","literature","Arabidopsis thaliana"
"AT5G64800","AT5G13290","literature","Arabidopsis thaliana"
"AT5G12990","AT3G49670","literature","Arabidopsis thaliana"
"AT5G12990","AT5G13290","literature","Arabidopsis thaliana"
"AT5G12990","AT2G23950","literature","Arabidopsis thaliana"
"AT5G12990","AT5G65700","literature","Arabidopsis thaliana"
"AT5G12990","AT1G75820","literature","Arabidopsis thaliana"
"AT5G12990","AT3G59420","literature","Arabidopsis thaliana"
"AT5G12990","AT1G65380","literature","Arabidopsis thaliana"
"AT1G36045","AT1G72180","literature","Arabidopsis thaliana"
"AT1G36045","AT5G49660","literature","Arabidopsis thaliana"
"AT1G02900","AT3G51550","literature","Arabidopsis thaliana"
"AT4G12970","AT2G26330","literature","Arabidopsis thaliana"
"AT2G27250","AT1G65380","literature","Arabidopsis thaliana"
"AT2G27250","AT1G75820","literature","Arabidopsis thaliana"
"AT2G27250","AT5G65700","literature","Arabidopsis thaliana"
"AT2G27250","AT3G49670","literature","Arabidopsis thaliana"
"AT2G27250","AT5G13290","literature","Arabidopsis thaliana"
"AT1G59970","AT1G07650","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G07650","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G07650","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G53420","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G53420","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G53420","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G53430","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G53430","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G53430","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G53440","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G53440","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G53440","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G56130","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G56130","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G56130","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G56140","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G56140","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G56140","orthologs","Arabidopsis thaliana"
"AT1G70170","AT1G69990","orthologs","Arabidopsis thaliana"
"AT1G59970","AT1G69990","orthologs","Arabidopsis thaliana"
"AT1G24140","AT1G69990","orthologs","Arabidopsis thaliana"
"AT1G24140","AT2G02780","orthologs","Arabidopsis thaliana"
"AT1G70170","AT2G02780","orthologs","Arabidopsis thaliana"
"AT1G59970","AT2G02780","orthologs","Arabidopsis thaliana"
"AT1G24140","AT2G16250","orthologs","Arabidopsis thaliana"
"AT1G70170","AT2G16250","orthologs","Arabidopsis thaliana"
"AT1G59970","AT2G16250","orthologs","Arabidopsis thaliana"
"AT1G24140","AT3G14840","orthologs","Arabidopsis thaliana"
"AT1G70170","AT3G14840","orthologs","Arabidopsis thaliana"
"AT1G59970","AT3G14840","orthologs","Arabidopsis thaliana"
"AT1G24140","AT4G31250","orthologs","Arabidopsis thaliana"
"AT1G59970","AT4G31250","orthologs","Arabidopsis thaliana"
"AT1G70170","AT4G31250","orthologs","Arabidopsis thaliana"
"AT1G70170","AT4G37250","orthologs","Arabidopsis thaliana"
"AT1G24140","AT4G37250","orthologs","Arabidopsis thaliana"
"AT1G59970","AT4G37250","orthologs","Arabidopsis thaliana"
"AT1G70170","AT5G35390","orthologs","Arabidopsis thaliana"
"AT1G59970","AT5G35390","orthologs","Arabidopsis thaliana"
"AT1G24140","AT5G35390","orthologs","Arabidopsis thaliana"
"AT3G23010","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G02930","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G80080","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G02940","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G68090","AT1G69910","orthologs","Arabidopsis thaliana"
"AT2G42800","AT1G69910","orthologs","Arabidopsis thaliana"
"AT3G03190","AT1G69910","orthologs","Arabidopsis thaliana"
"AT5G37640","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G02920","AT1G69910","orthologs","Arabidopsis thaliana"
"AT2G47110","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G17250","AT1G69910","orthologs","Arabidopsis thaliana"
"AT4G05320","AT1G69910","orthologs","Arabidopsis thaliana"
"AT5G03240","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G23410","AT1G69910","orthologs","Arabidopsis thaliana"
"AT2G26300","AT1G69910","orthologs","Arabidopsis thaliana"
"AT5G52640","AT1G69910","orthologs","Arabidopsis thaliana"
"AT2G30860","AT1G69910","orthologs","Arabidopsis thaliana"
"AT4G05050","AT1G69910","orthologs","Arabidopsis thaliana"
"AT4G24190","AT1G69910","orthologs","Arabidopsis thaliana"
"AT3G28890","AT1G69910","orthologs","Arabidopsis thaliana"
"AT3G12610","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G49860","AT1G69910","orthologs","Arabidopsis thaliana"
"AT2G02930","AT1G69910","orthologs","Arabidopsis thaliana"
"AT4G02890","AT1G69910","orthologs","Arabidopsis thaliana"
"AT2G36170","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G74200","AT1G69910","orthologs","Arabidopsis thaliana"
"AT3G12145","AT1G69910","orthologs","Arabidopsis thaliana"
"AT5G06870","AT1G69910","orthologs","Arabidopsis thaliana"
"AT3G52590","AT1G69910","orthologs","Arabidopsis thaliana"
"AT5G06860","AT1G69910","orthologs","Arabidopsis thaliana"
"AT5G56030","AT1G69910","orthologs","Arabidopsis thaliana"
"AT5G56000","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G17240","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G23490","AT1G69910","orthologs","Arabidopsis thaliana"
"AT5G56010","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G13230","AT1G69910","orthologs","Arabidopsis thaliana"
"AT3G62250","AT1G69910","orthologs","Arabidopsis thaliana"
"AT2G47730","AT1G69910","orthologs","Arabidopsis thaliana"
"AT4G02520","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G70490","AT1G69910","orthologs","Arabidopsis thaliana"
"AT5G17220","AT1G69910","orthologs","Arabidopsis thaliana"
"AT2G30870","AT1G69910","orthologs","Arabidopsis thaliana"
"AT1G02950","AT1G69910","orthologs","Arabidopsis thaliana"
"AT3G62760","AT1G69910","orthologs","Arabidopsis thaliana"
"AT2G30210","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G09360","AT5G03570","orthologs","Arabidopsis thaliana"
"AT3G09220","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G48100","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G60020","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G03260","AT5G03570","orthologs","Arabidopsis thaliana"
"AT4G25240","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G01050","AT5G03570","orthologs","Arabidopsis thaliana"
"AT4G12420","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G58910","AT5G03570","orthologs","Arabidopsis thaliana"
"AT2G38080","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G05390","AT5G03570","orthologs","Arabidopsis thaliana"
"AT2G46570","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G01040","AT5G03570","orthologs","Arabidopsis thaliana"
"AT2G40370","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G21100","AT5G03570","orthologs","Arabidopsis thaliana"
"AT5G51480","AT5G03570","orthologs","Arabidopsis thaliana"
