LR_pair,timepoint,n_qualities,max_quality,min_quality,max_mean_strength,min_mean_strength,max_min_ratio,pvalue,padj,specificity,mean_HZE-Fe,std_HZE-Fe,n_HZE-Fe,mean_UV-B,std_UV-B,n_UV-B,mean_gamma,std_gamma,n_gamma,mean_GCR,std_GCR,n_GCR
AT3G03190->AT1G79670,2-6h,3,GCR,HZE-Fe,52.13094084545308,0.15690194279289416,332.2517230667077,0.16588548013052248,0.1770462347901215,quality-shared,0.15690194279289416,0.00013321494526646882,4,,,,45.3151040907298,32.75343976234306,12,52.13094084545308,3.1924848937348496,8.0
AT3G03190->AT1G79680,2-6h,3,GCR,HZE-Fe,8.893908404541683,0.10305708077378839,86.30079891418549,0.17498914091730794,0.1770462347901215,quality-shared,0.10305708077378839,8.77164170036901e-05,4,,,,6.843668132373124,4.985658027143444,12,8.893908404541683,0.585254300240897,8.0
AT3G03190->AT2G23450,2-6h,3,GCR,HZE-Fe,61.54802195598365,0.18554347026365314,331.7175315764294,0.15699309959113525,0.1770462347901215,quality-shared,0.18554347026365314,0.00015716082582303836,4,,,,53.30201039932919,38.44671103663363,12,61.54802195598365,3.5329575279216403,8.0
AT3G03190->AT3G25490,2-6h,3,GCR,gamma,0.1437421935654934,0.06572455586528211,2.1870394051825426,6.660541091980857e-05,0.015972932763533364,quality-specific,0.08201354844471792,7.017638810358912e-05,4,,,,0.06572455586528211,0.014047562022729743,12,0.1437421935654934,0.0013591757517509222,8.0
AT3G03190->AT3G53840,2-6h,3,GCR,HZE-Fe,10.137563743935475,0.09444509245130216,107.33817375595892,0.17498914091730794,0.1770462347901215,quality-shared,0.09444509245130216,8.098417731890184e-05,4,,,,8.08624622567264,5.88857558769157,12,10.137563743935475,0.6833479087766987,8.0
AT3G03190->AT4G31100,2-6h,3,GCR,HZE-Fe,41.638773784934685,0.09096644366504787,457.73773390828507,0.16588548013052248,0.1770462347901215,quality-shared,0.09096644366504787,7.778549328539552e-05,4,,,,36.26056661658983,26.295786087132136,12,41.638773784934685,2.676164804309103,8.0
AT3G03190->AT5G02070,2-6h,3,GCR,HZE-Fe,11.110805101883392,0.08660475543087483,128.29324494486545,0.17498914091730794,0.1770462347901215,quality-shared,0.08660475543087483,7.416644955248602e-05,4,,,,8.606753909874916,6.296324687349344,12,11.110805101883392,0.7495751809290669,8.0
AT3G03220->AT5G05170,2-6h,3,GCR,HZE-Fe,379.6605796307032,0.3695637274944117,1027.3210041600855,0.1148919604898946,0.1770462347901215,quality-shared,0.3695637274944117,0.0003115783287318541,4,,,,260.6173957384363,185.80601363990766,12,379.6605796307032,2.499035731824324,8.0
AT3G04690->AT1G30570,2-6h,3,GCR,HZE-Fe,222.28650944860647,0.10257900178534152,2166.9786757504894,0.17237938727184243,0.1770462347901215,quality-shared,0.10257900178534152,8.903136311877446e-05,4,,,,170.61717199901886,122.17708761559227,12,222.28650944860647,8.354377431817866,8.0
AT3G04690->AT2G21480,2-6h,3,GCR,HZE-Fe,12.012941748605366,0.06554529576535645,183.27694777074652,0.16588548013052248,0.1770462347901215,quality-shared,0.06554529576535645,5.722675287023887e-05,4,,,,10.787092480054667,7.877312206191885,12,12.012941748605366,0.78104217839321,8.0
AT3G04690->AT2G23200,2-6h,3,GCR,HZE-Fe,193.34671092885264,0.08228910311011278,2349.6028468086633,0.1694545403722099,0.1770462347901215,quality-shared,0.08228910311011278,7.180075620830811e-05,4,,,,152.1908784753903,109.17070727285319,12,193.34671092885264,8.400496067636972,8.0
AT3G04690->AT2G39360,2-6h,3,GCR,HZE-Fe,228.7243010651241,0.10328136563139201,2214.574717005912,0.17237938727184243,0.1770462347901215,quality-shared,0.10328136563139201,8.95613893506092e-05,4,,,,174.65636383396907,125.02576504176646,12,228.7243010651241,8.173333054156386,8.0
AT3G04690->AT3G46290,2-6h,3,GCR,HZE-Fe,241.22323550050336,0.13077286916358197,1844.596949224694,0.17462432589398277,0.1770462347901215,quality-shared,0.13077286916358197,0.00011281880194327631,4,,,,182.38496676660452,130.45960619716206,12,241.22323550050336,7.8723928316269065,8.0
AT3G04690->AT3G51550,2-6h,3,GCR,HZE-Fe,293.33630168834554,0.1729968471660861,1695.6164606094076,0.16664886428908307,0.1770462347901215,quality-shared,0.1729968471660861,0.00014818975268544865,4,,,,213.67921804950865,152.48298551909312,12,293.33630168834554,4.913149243129887,8.0
AT3G04690->AT4G39110,2-6h,3,GCR,HZE-Fe,133.38381885445074,0.06540625588554776,2039.3128615686956,0.15699309959113525,0.1770462347901215,quality-shared,0.06540625588554776,5.7102596846422826e-05,4,,,,112.98096201884438,81.31458838978,12,133.38381885445074,7.708053191481324,8.0
AT3G04690->AT5G24010,2-6h,3,GCR,HZE-Fe,224.24424552159059,0.10484449134134632,2138.8271587060285,0.17237938727184243,0.1770462347901215,quality-shared,0.10484449134134632,9.068882195915895e-05,4,,,,171.93440364501785,123.11558460609835,12,224.24424552159059,8.32255554098644,8.0
AT3G04690->AT5G28680,2-6h,3,GCR,HZE-Fe,3.107628533378227,0.06369983841866866,48.78550103931609,0.01980500575170891,0.1770462347901215,quality-shared,0.06369983841866866,5.5471540357086846e-05,4,,,,1.9961315792924859,1.4062130142214053,12,3.107628533378227,0.14034303855403743,8.0
AT3G04690->AT5G39020,2-6h,3,GCR,HZE-Fe,138.4000053042538,0.07538387925511703,1835.936365597148,0.16588548013052248,0.1770462347901215,quality-shared,0.07538387925511703,6.570347726120307e-05,4,,,,115.71194374469759,83.29720078094843,12,138.4000053042538,7.692119416115407,8.0
AT3G04690->AT5G39030,2-6h,3,GCR,HZE-Fe,134.48957954623432,0.06705279847107644,2005.7265708939365,0.16588548013052248,0.1770462347901215,quality-shared,0.06705279847107644,5.8673139963175136e-05,4,,,,112.71730724976514,81.16197869237533,12,134.48957954623432,7.598344279703954,8.0
AT3G04690->AT5G54380,2-6h,3,GCR,HZE-Fe,276.7323756462663,0.14474448871209242,1911.8681347288298,0.17638240238356323,0.1770462347901215,quality-shared,0.14474448871209242,0.00012445284449516536,4,,,,203.92018216113044,145.6379793791593,12,276.7323756462663,6.246746126961696,8.0
AT3G04690->AT5G61350,2-6h,3,GCR,HZE-Fe,164.65139340103673,0.0762626851534186,2159.0033588485044,0.16588548013052248,0.1770462347901215,quality-shared,0.0762626851534186,6.701214918385101e-05,4,,,,134.09307525130677,96.30423801203943,12,164.65139340103673,8.239562683312466,8.0
AT3G05620->AT2G40540,2-6h,3,GCR,HZE-Fe,201.91379886238508,0.20168381844558092,1001.1403017781827,0.17237938727184243,0.1770462347901215,quality-shared,0.20168381844558092,0.00017189619706448056,4,,,,156.77251295917264,112.27525591758982,12,201.91379886238508,8.051838187732018,8.0
AT3G05620->AT3G54920,2-6h,3,GCR,HZE-Fe,206.13856926278453,0.20845874997896807,988.8698329217765,0.17237938727184243,0.1770462347901215,quality-shared,0.20845874997896807,0.00017794215322942952,4,,,,159.42986171966356,114.14891136915547,12,206.13856926278453,8.00735659493709,8.0
AT3G05910->AT2G14890,2-6h,3,GCR,HZE-Fe,403.70911254584223,0.4500240804290088,897.0833564305838,0.0511238251026374,0.1770462347901215,quality-shared,0.4500240804290088,0.0003754275860436418,4,,,,273.0514111372491,194.72487314237992,12,403.70911254584223,4.942184116954829,8.0
AT3G05910->AT4G12730,2-6h,3,GCR,HZE-Fe,400.99827175802324,0.4243900828883785,944.8813436658281,0.0511238251026374,0.1770462347901215,quality-shared,0.4243900828883785,0.0003564213315778164,4,,,,271.7129959028331,193.79748699344702,12,400.99827175802324,3.996314156413345,8.0
AT3G05950->AT2G27370,2-6h,3,GCR,HZE-Fe,127.82608565658705,0.1432249971076558,892.4844701550661,0.15699309959113525,0.1770462347901215,quality-shared,0.1432249971076558,0.00012470664212621552,4,,,,107.45956042089483,77.38900994908252,12,127.82608565658705,7.025720593026093,8.0
AT3G09220->AT2G38460,2-6h,3,GCR,HZE-Fe,310.28128198310685,0.28369496071054584,1093.714464317493,0.14728077367727485,0.1770462347901215,quality-shared,0.28369496071054584,0.00024082859438018245,4,,,,220.84441210737225,157.6898985129241,12,310.28128198310685,5.926109814078616,8.0
AT3G09220->AT5G03570,2-6h,3,GCR,HZE-Fe,297.7806823540018,0.2502768663428566,1189.8050615116351,0.16664886428908307,0.1770462347901215,quality-shared,0.2502768663428566,0.00021437196113954782,4,,,,213.84303793338836,152.7116311603287,12,297.7806823540018,6.095898759260107,8.0
AT3G10150->AT1G35710,2-6h,3,GCR,HZE-Fe,72.01038645555589,0.07949636582166766,905.8324328573095,0.15177407323549055,0.1770462347901215,quality-shared,0.07949636582166766,6.929852785566432e-05,4,,,,67.12846054947606,48.51468138700069,12,72.01038645555589,5.3001818011250785,8.0
AT3G10150->AT4G08850,2-6h,3,GCR,HZE-Fe,180.2399356462233,0.17560559117059804,1026.3906430583015,0.16588548013052248,0.1770462347901215,quality-shared,0.17560559117059804,0.0001503920329247732,4,,,,141.8931660462164,101.63729328144062,12,180.2399356462233,7.3685239487775895,8.0
AT3G10380->AT1G17140,2-6h,3,GCR,HZE-Fe,373.6089927988635,0.2533506499642094,1474.671538642758,0.10103179832689925,0.1770462347901215,quality-shared,0.2533506499642094,0.00021444221323455023,4,,,,256.7080170553572,183.1215233504833,12,373.6089927988635,2.4282180147386097,8.0
AT3G10380->AT2G45960,2-6h,3,GCR,HZE-Fe,432.78382855679763,0.5002077347052603,865.2081895770941,0.07430917077111922,0.1770462347901215,quality-shared,0.5002077347052603,0.00041671536834275713,4,,,,290.53491460754907,207.4149621035892,12,432.78382855679763,12.935608770031948,8.0
AT3G10380->AT3G53420,2-6h,3,GCR,HZE-Fe,429.596544367614,0.5053942024229325,850.022699722447,0.07430917077111922,0.1770462347901215,quality-shared,0.5053942024229325,0.000421621251061266,4,,,,288.3924842988553,205.84661650754245,12,429.596544367614,12.014619121997045,8.0
AT3G10410->AT4G18780,2-6h,3,GCR,HZE-Fe,363.50726714330915,0.27045543239738856,1344.0560757869955,0.10103179832689925,0.1770462347901215,quality-shared,0.27045543239738856,0.00022974031759037672,4,,,,252.2177249332,179.92025720952037,12,363.50726714330915,3.2828476868479752,8.0
AT3G10410->AT5G44030,2-6h,3,GCR,HZE-Fe,380.1986123660252,0.2910122711634612,1306.4693486841597,0.07430917077111922,0.1770462347901215,quality-shared,0.2910122711634612,0.0002455836985957027,4,,,,261.36845895061134,186.44562942495284,12,380.1986123660252,2.224622255987855,8.0
AT3G10720->AT3G54920,2-6h,3,GCR,HZE-Fe,401.46792891658697,0.3516448643339175,1141.6857450116436,0.056486826782884955,0.1770462347901215,quality-shared,0.3516448643339175,0.00029812840789064654,4,,,,272.5211575676701,194.4538668938557,12,401.46792891658697,4.465274824233627,8.0
AT3G11210->AT2G27370,2-6h,3,GCR,HZE-Fe,253.27905590175573,0.22705382766303128,1115.5022512002972,0.1770462347901215,0.1770462347901215,quality-shared,0.22705382766303128,0.00019626981930344345,4,,,,188.5889666583249,134.90071441097336,12,253.27905590175573,8.428086401609002,8.0
AT3G11700->AT1G03870,2-6h,3,GCR,HZE-Fe,424.990533620918,0.4897492174959274,867.7717461068777,0.08074495584602552,0.1770462347901215,quality-shared,0.4897492174959274,0.0004114574552604999,4,,,,286.3993564074113,204.41216789987854,12,424.990533620918,9.873323661294258,8.0
AT3G11700->AT2G24450,2-6h,3,GCR,HZE-Fe,9.583918984369419,0.19062898684201177,50.27524482576365,0.000368126184784558,0.015972932763533364,quality-specific,0.19062898684201177,0.00016392355385889956,4,,,,4.817458077239771,3.3895572277548456,12,9.583918984369419,0.24269362557434065,8.0
AT3G11700->AT3G60900,2-6h,3,GCR,HZE-Fe,317.27623237807046,0.21153155632248533,1499.900241335031,0.15285484238344962,0.1770462347901215,quality-shared,0.21153155632248533,0.0001811282979187201,4,,,,227.0351613991282,161.98369912389396,12,317.27623237807046,5.743523145290305,8.0
AT3G11700->AT4G12730,2-6h,3,GCR,HZE-Fe,414.12192504101705,0.434852401391443,952.3275569271494,0.08074495584602552,0.1770462347901215,quality-shared,0.434852401391443,0.0003668450583485805,4,,,,279.6255728930542,199.50647940698855,12,414.12192504101705,6.576361437777008,8.0
AT3G12203->AT2G23240,2-6h,3,GCR,HZE-Fe,91.83107628273561,0.07209312471031779,1273.7841042641473,0.14611738875955063,0.1770462347901215,quality-shared,0.07209312471031779,6.265506646804808e-05,4,,,,85.09355614803899,61.26328339272795,12,91.83107628273561,6.26602853943199,8.0
AT3G12490->AT1G02680,2-6h,3,GCR,HZE-Fe,328.5068689689162,0.28665790084654186,1145.989236643359,0.12849030071609316,0.1770462347901215,quality-shared,0.28665790084654186,0.0002427106447474292,4,,,,230.4669064089137,164.53200190800902,12,328.5068689689162,4.308252509399478,8.0
AT3G12490->AT2G40410,2-6h,3,GCR,HZE-Fe,373.7952616905339,0.3165814791595597,1180.723719792016,0.004126493017881921,0.1123810864444438,quality-shared,0.3165814791595597,0.0002674471560146774,8,,,,255.66198713023826,182.41870680515422,24,373.7952616905339,2.7991584160326286,16.0
AT3G12490->AT3G56170,2-6h,3,GCR,HZE-Fe,365.0166604786662,0.341328745345785,1069.3991216851193,0.005844052127665007,0.12851892499220877,quality-shared,0.341328745345785,0.0002879982735466968,8,,,,250.93920016805058,179.01269655131654,24,365.0166604786662,2.6423453871511993,16.0
AT3G12490->AT4G36750,2-6h,3,GCR,HZE-Fe,370.1432549027668,0.3365778966863957,1099.725378721602,0.06810150594230424,0.1770462347901215,quality-shared,0.3365778966863957,0.0002850387353879047,4,,,,253.82751711730216,181.0314039745832,12,370.1432549027668,2.480941676085447,8.0
AT3G12490->AT5G26340,2-6h,3,GCR,HZE-Fe,398.81381631382067,0.33135917485888233,1203.5695600813394,0.0511238251026374,0.1770462347901215,quality-shared,0.33135917485888233,0.00027931000029626785,4,,,,269.4420790905261,192.2267280557845,12,398.81381631382067,5.734318299155582,8.0
AT3G12610->AT1G16130,2-6h,3,GCR,HZE-Fe,348.68327600854934,0.20494221659710615,1701.3735959244664,0.1079643111641869,0.1770462347901215,quality-shared,0.20494221659710615,0.00017482127754832322,4,,,,242.82356509447177,173.35905058982883,12,348.68327600854934,3.9337008166754157,8.0
AT3G12610->AT1G16150,2-6h,3,GCR,HZE-Fe,282.0303711046493,0.21930415797467356,1286.0238205662279,0.17009229909313311,0.1770462347901215,quality-shared,0.21930415797467356,0.00018596461773716377,4,,,,205.16352083377487,146.60039999116674,12,282.0303711046493,7.199295209685196,8.0
AT3G12610->AT1G16160,2-6h,3,GCR,HZE-Fe,202.27710970536833,0.1763890189426768,1146.7670205201646,0.1694545403722099,0.1770462347901215,quality-shared,0.1763890189426768,0.00015027666353414904,4,,,,156.70217834081032,112.26632215684484,12,202.27710970536833,7.905068155724912,8.0
AT3G12610->AT1G16260,2-6h,3,GCR,HZE-Fe,311.55203733581936,0.2821843540768051,1104.072684522477,0.14131888405878437,0.1770462347901215,quality-shared,0.2821843540768051,0.0002425440925602207,4,,,,220.59234272717558,157.55548576534963,12,311.55203733581936,5.630114277832932,8.0
AT3G12610->AT1G17910,2-6h,3,GCR,HZE-Fe,6.755348964151247,0.16838517851405413,40.118429803413,0.041355904698155636,0.1770462347901215,quality-shared,0.16838517851405413,0.00014404617627425398,4,,,,4.455005766858497,3.0811537654061802,12,6.755348964151247,0.2099928107074983,8.0
AT3G12610->AT1G19390,2-6h,3,GCR,HZE-Fe,68.24894968344249,0.16006757704072702,426.37585290666,0.15699309959113525,0.1770462347901215,quality-shared,0.16006757704072702,0.00013666983715179826,4,,,,60.70694780407363,43.85323921972953,12,68.24894968344249,4.049167051343269,8.0
AT3G12610->AT1G21210,2-6h,3,GCR,HZE-Fe,214.25088101297888,0.15841847547762167,1352.4362001782056,0.17237938727184243,0.1770462347901215,quality-shared,0.15841847547762167,0.00013527439992931656,4,,,,163.80759304962024,117.3312736418108,12,214.25088101297888,7.863005187232881,8.0
AT3G12610->AT1G21230,2-6h,3,GCR,HZE-Fe,28.96189940716731,0.15263905033763603,189.74108750744898,0.14611738875955063,0.1770462347901215,quality-shared,0.15263905033763603,0.00013041858750197088,4,,,,27.437238800420896,19.712978069120172,12,28.96189940716731,1.7098000501230297,8.0
AT3G12610->AT1G21250,2-6h,3,GCR,HZE-Fe,308.801751035829,0.17637908928952098,1750.7843604348143,0.15285484238344962,0.1770462347901215,quality-shared,0.17637908928952098,0.00014973515207492016,4,,,,220.23190596530858,157.32771974307215,12,308.801751035829,5.75130486812389,8.0
AT3G12610->AT1G21270,2-6h,3,GCR,HZE-Fe,330.6696068145777,0.21462297421383797,1540.69995547223,0.13503353245153468,0.1770462347901215,quality-shared,0.21462297421383797,0.00017984680641366935,4,,,,233.07230174598,166.3726764935636,12,330.6696068145777,5.840447497874625,8.0
AT3G12610->AT1G25390,2-6h,3,GCR,HZE-Fe,381.80113389485666,0.34646341411737336,1101.9955306608845,0.06810150594230424,0.1770462347901215,quality-shared,0.34646341411737336,0.00029131729161177566,4,,,,261.43303883292884,186.51181636723956,12,381.80113389485666,2.4687787051975256,8.0
AT3G12610->AT1G69730,2-6h,3,GCR,HZE-Fe,281.775328826501,0.3180282385842117,886.0072617478866,0.17498914091730794,0.1770462347901215,quality-shared,0.3180282385842117,0.0002695945008744094,4,,,,205.5874038110542,146.78590696899545,12,281.775328826501,7.298478260166256,8.0
AT3G12610->AT1G69910,2-6h,3,GCR,HZE-Fe,332.91698886691904,0.23054633682395986,1444.0350406483672,0.12849030071609316,0.1770462347901215,quality-shared,0.23054633682395986,0.0001962721484278923,4,,,,234.10643611223364,167.07895893477456,12,332.91698886691904,5.269606958588287,8.0
AT3G12610->AT1G79670,2-6h,3,GCR,HZE-Fe,374.013257664182,0.28921414058882505,1293.2052938445897,0.07430917077111922,0.1770462347901215,quality-shared,0.28921414058882505,0.0002450544780291941,4,,,,256.5955529885022,183.10811430201773,12,374.013257664182,2.601492539325455,8.0
AT3G12610->AT1G79680,2-6h,3,GCR,HZE-Fe,134.25505363686477,0.1899940097220268,706.6278238629122,0.16588548013052248,0.1770462347901215,quality-shared,0.1899940097220268,0.00016148272503711814,4,,,,110.95077921328296,79.83954806506692,12,134.25505363686477,6.804446499975127,8.0
AT3G12610->AT2G23450,2-6h,3,GCR,HZE-Fe,393.15086018256983,0.3419789250541333,1149.6347622016074,0.0511238251026374,0.1770462347901215,quality-shared,0.3419789250541333,0.0002889849370991959,4,,,,266.96422928444986,190.48163669532616,12,393.15086018256983,4.155284197860452,8.0
AT3G12610->AT3G25490,2-6h,3,GCR,HZE-Fe,3.722279912954484,0.15120822897621042,24.616913630673565,0.000368126184784558,0.015972932763533364,quality-specific,0.15120822897621042,0.00012923164380904129,4,,,,1.8016146778858684,1.2088207416907633,12,3.722279912954484,0.09430270282985322,8.0
AT3G12610->AT3G53840,2-6h,3,GCR,HZE-Fe,148.26068449160653,0.17412168936253114,851.4774066022267,0.16588548013052248,0.1770462347901215,quality-shared,0.17412168936253114,0.00014910824911450182,4,,,,120.7123476713284,86.68234953118298,12,148.26068449160653,7.14209989994856,8.0
AT3G12610->AT4G31100,2-6h,3,GCR,HZE-Fe,344.4646938617094,0.16771010237179632,2053.9293041397473,0.1079643111641869,0.1770462347901215,quality-shared,0.16771010237179632,0.00014322561183519045,4,,,,240.4003437429021,171.66588700926263,12,344.4646938617094,4.175212814823853,8.0
AT3G12610->AT5G02070,2-6h,3,GCR,HZE-Fe,159.01441439657816,0.15967080781443205,995.8890831277265,0.15699309959113525,0.1770462347901215,quality-shared,0.15967080781443205,0.0001365705589983085,4,,,,130.0981614620813,93.35833422606957,12,159.01441439657816,7.529525955894387,8.0
AT3G13662->AT1G19780,2-6h,3,GCR,HZE-Fe,0.8806965110337204,0.06343605092192386,13.883217795471984,0.02574028446106797,0.1770462347901215,quality-shared,0.06343605092192386,5.532304693651319e-05,4,,,,0.5837161916286071,0.37742133186427407,12,0.8806965110337204,0.03417623794910515,8.0
AT3G13750->AT1G11260,2-6h,3,GCR,HZE-Fe,436.5594055609467,0.5344256509446075,816.87584566594,0.07430917077111922,0.1770462347901215,quality-shared,0.5344256509446075,0.0004486274114412492,4,,,,292.2213430832895,208.6377197428411,12,436.5594055609467,14.739593718694824,8.0
AT3G13750->AT2G01950,2-6h,3,GCR,HZE-Fe,408.4994899456424,0.3588049041730468,1138.5002969430668,0.004931734831982308,0.11420628644272249,quality-shared,0.3588049041730468,0.00030371272694082463,8,,,,275.8112803369299,196.8043975779401,24,408.4994899456424,7.025263355282398,16.0
AT3G13784->AT1G11820,2-6h,3,GCR,HZE-Fe,197.64995507929564,0.15517614942162378,1273.713491512589,0.1617151937857842,0.1770462347901215,quality-shared,0.15517614942162378,0.00013376070157407327,4,,,,157.670267235347,112.76921244000283,12,197.64995507929564,8.07771596107436,8.0
AT3G13784->AT1G66250,2-6h,3,GCR,HZE-Fe,143.0663374580089,0.11102947097161059,1288.5438091890926,0.15177407323549055,0.1770462347901215,quality-shared,0.11102947097161059,9.63874189155653e-05,4,,,,121.90729722109364,87.4538090619921,12,143.0663374580089,7.893605941793057,8.0
AT3G13784->AT2G01630,2-6h,3,GCR,HZE-Fe,164.66551097039996,0.09248740463818339,1780.4101176217662,0.15699309959113525,0.1770462347901215,quality-shared,0.09248740463818339,8.017714409166293e-05,4,,,,136.58589794752825,97.87806875018244,12,164.66551097039996,8.23419148797086,8.0
AT3G13784->AT3G13560,2-6h,3,GCR,HZE-Fe,156.64900180771076,0.12587811398799614,1244.4498637995875,0.15177407323549055,0.1770462347901215,quality-shared,0.12587811398799614,0.00010804335469601078,4,,,,131.37964440262223,94.15364040580234,12,156.64900180771076,8.177001250116302,8.0
AT3G13784->AT4G31140,2-6h,3,GCR,HZE-Fe,165.15127720016133,0.1417906540666803,1164.75432240051,0.15699309959113525,0.1770462347901215,quality-shared,0.1417906540666803,0.00012244651716264432,4,,,,136.6005928799397,97.87897925540196,12,165.15127720016133,8.171868941802439,8.0
AT3G13784->AT5G58090,2-6h,3,GCR,HZE-Fe,199.59021957832476,0.14860226705548435,1343.116922326648,0.1617151937857842,0.1770462347901215,quality-shared,0.14860226705548435,0.00012801662822044257,4,,,,159.0192215375951,113.72159996297962,12,199.59021957832476,8.130043236608149,8.0
AT3G13790->AT1G11820,2-6h,3,GCR,HZE-Fe,401.6527937056268,0.4015753683812609,1000.1928039677283,0.0511238251026374,0.1770462347901215,quality-shared,0.4015753683812609,0.0003393274719526995,4,,,,271.5940150992051,193.7320537147444,12,401.6527937056268,5.1667395293637615,8.0
AT3G13790->AT1G66250,2-6h,3,GCR,HZE-Fe,353.1306868788119,0.2874019352020201,1228.6997532935532,0.1079643111641869,0.1770462347901215,quality-shared,0.2874019352020201,0.00024483840931932566,4,,,,245.5957894120214,175.17856078185255,12,353.1306868788119,3.4273667148803266,8.0
AT3G13790->AT2G01630,2-6h,3,GCR,HZE-Fe,375.24814653262877,0.23943063719584995,1567.2520063741156,0.07430917077111922,0.1770462347901215,quality-shared,0.23943063719584995,0.00020375744927936257,4,,,,257.54697949771986,183.75024751061878,12,375.24814653262877,2.3105507432600056,8.0
AT3G13790->AT3G13560,2-6h,3,GCR,HZE-Fe,367.44141290452137,0.3258103379726248,1127.7770226412965,0.10103179832689925,0.1770462347901215,quality-shared,0.3258103379726248,0.00027428173359747565,4,,,,253.4772612857079,180.75493935239896,12,367.44141290452137,2.6481971634190486,8.0
AT3G13790->AT4G31140,2-6h,3,GCR,HZE-Fe,375.668721068742,0.36696335809266367,1023.7227035999603,0.08074495584602552,0.1770462347901215,quality-shared,0.36696335809266367,0.00031074636406158707,4,,,,257.66780117539764,183.80297783459392,12,375.668721068742,2.4517315731584746,8.0
AT3G13790->AT4G34460,2-6h,3,GCR,HZE-Fe,405.2229172638313,0.38953952584954277,1040.2613608467195,0.0511238251026374,0.1770462347901215,quality-shared,0.38953952584954277,0.0003278648800248418,4,,,,273.77521461325495,195.32268758222543,12,405.2229172638313,6.0683842179294905,8.0
AT3G13790->AT5G58090,2-6h,3,GCR,HZE-Fe,402.8926489186873,0.3845773255101851,1047.624553486623,0.0511238251026374,0.1770462347901215,quality-shared,0.3845773255101851,0.00032480818023325475,4,,,,272.44638146555627,194.35529048899284,12,402.8926489186873,5.206192206807713,8.0
AT3G14210->AT3G26090,2-6h,3,GCR,HZE-Fe,352.17740762517195,0.24313424763018562,1448.489511690859,0.10103179832689925,0.1770462347901215,quality-shared,0.24313424763018562,0.0002063187446846304,4,,,,244.23708912545354,174.27591235061104,12,352.17740762517195,4.162279476720777,8.0
AT3G14210->AT4G26090,2-6h,3,GCR,HZE-Fe,339.65057089719454,0.20414489357035248,1663.7720638363362,0.012014959417450802,0.1770462347901215,quality-shared,0.20414489357035248,0.00017338894704453656,8,,,,236.815191441662,169.08806804386194,24,339.65057089719454,4.318930773102965,16.0
AT3G14220->AT2G01950,2-6h,3,GCR,HZE-Fe,354.2137196140094,0.2961455699793727,1196.0797510450057,0.009239143989131473,0.1664865696076118,quality-shared,0.2961455699793727,0.00025039588816799796,8,,,,245.8641939841631,175.41433066956478,24,354.2137196140094,4.094758645285287,16.0
AT3G14310->AT3G54920,2-6h,3,GCR,HZE-Fe,405.1126520005338,0.36026281202780774,1124.4920054897707,0.0511238251026374,0.1770462347901215,quality-shared,0.36026281202780774,0.0003035055019916244,4,,,,274.15201264031793,195.58482468335288,12,405.1126520005338,4.75081474741329,8.0
AT3G15670->AT2G41700,2-6h,3,GCR,HZE-Fe,387.99001700404966,0.13199680696033106,2939.3894135685578,0.06810150594230424,0.1770462347901215,quality-shared,0.13199680696033106,0.00011401937992196187,4,,,,266.91641778922525,190.52153666712772,12,387.99001700404966,1.981601796430354,8.0
AT3G15720->AT3G54920,2-6h,3,GCR,HZE-Fe,245.5830034974074,0.16816831080442207,1460.3405500279882,0.1770462347901215,0.1770462347901215,quality-shared,0.16816831080442207,0.0001453619566476605,4,,,,183.7062972243347,131.3946797413941,12,245.5830034974074,7.7855795814318105,8.0
AT3G16370->AT1G55260,2-6h,3,GCR,HZE-Fe,392.9392842776291,0.527412503020952,745.0321750563793,0.07430917077111922,0.1770462347901215,quality-shared,0.527412503020952,0.000436225806561219,4,,,,267.44234075082454,190.62532238775862,12,392.9392842776291,2.749776885869977,8.0
AT3G16370->AT2G01950,2-6h,3,GCR,HZE-Fe,399.90294227966257,0.4108864129230723,973.2688395187549,0.0003273083012580205,0.015972932763533364,quality-specific,0.4108864129230723,0.00034395081813703987,12,,,,271.20931837882796,193.45530654070555,36,399.90294227966257,4.54625127478958,24.0
AT3G16370->AT3G43720,2-6h,3,GCR,HZE-Fe,400.96220468632765,0.6123644577686845,654.7770687857062,0.0511238251026374,0.1770462347901215,quality-shared,0.6123644577686845,0.0005068908745707867,4,,,,271.5770668171902,193.49228266680672,12,400.96220468632765,3.755159821996146,8.0
AT3G16570->AT1G30570,2-6h,3,GCR,HZE-Fe,367.40846782576773,0.24648078355021735,1490.6170880088625,0.08074495584602552,0.1770462347901215,quality-shared,0.24648078355021735,0.00021138943765663942,4,,,,252.50779727304652,180.24703290834577,12,367.40846782576773,2.8882690043746764,8.0
AT3G16570->AT1G31420,2-6h,3,GCR,HZE-Fe,398.59269921423277,0.3965188578626746,1005.230120359815,0.0511238251026374,0.1770462347901215,quality-shared,0.3965188578626746,0.00033537617002110665,4,,,,269.65547558387675,192.37529179546473,12,398.59269921423277,4.691450322435354,8.0
AT3G16570->AT3G46290,2-6h,3,GCR,HZE-Fe,382.6856187109154,0.3141815605144362,1218.0397159028419,0.06810150594230424,0.1770462347901215,quality-shared,0.3141815605144362,0.0002676725935209512,4,,,,261.0630932232375,186.29643159159434,12,382.6856187109154,2.7918099557290468,8.0
