Time,Source,Target,Strength
0-0.5h,root_meristem,leaf_epidermis,240.12399441800363
0-0.5h,root_meristem,leaf_mesophyll,2350.9570846644647
0-0.5h,root_meristem,leaf_vasculature,199.58424959988582
0-0.5h,root_meristem,oxidative_stress,2157.4673577372178
0-0.5h,root_meristem,root_columella,1804.8159822649209
0-0.5h,root_meristem,root_cortex,1996.6306576856634
0-0.5h,root_meristem,root_endodermis,2051.549954652632
0-0.5h,root_meristem,root_epidermis,977.0572946340676
0-0.5h,root_meristem,root_lateral_root_cap,0.0
0-0.5h,root_meristem,root_meristem,1443.6930067512963
0-0.5h,root_meristem,root_pericycle,2130.2730075130376
0-0.5h,root_meristem,root_phloem,1244.4961459722726
0-0.5h,root_meristem,root_stele,1007.2745520401972
0-0.5h,root_meristem,root_xylem,1512.0240537742889
0-0.5h,root_meristem,shoot_apical_meristem,1449.1114491686312
0-0.5h,root_pericycle,cotyledon,2307.115120302565
0-0.5h,root_pericycle,dna_damage_response,2419.6187707678796
0-0.5h,root_pericycle,hormone_response_aba,2594.751041713632
0-0.5h,root_pericycle,hormone_response_auxin,2200.1476941471706
0-0.5h,root_pericycle,hormone_response_cytokinin,1888.0467597253441
0-0.5h,root_pericycle,hormone_response_ethylene,2489.0217775241294
0-0.5h,root_pericycle,hormone_response_ja,2311.290050267239
0-0.5h,root_pericycle,hormone_response_sa,2575.0078525000345
0-0.5h,root_pericycle,hypocotyl,2626.6289532240094
0-0.5h,root_pericycle,leaf_epidermis,490.5938940626887
0-0.5h,root_pericycle,leaf_mesophyll,2947.711380454993
0-0.5h,root_pericycle,leaf_vasculature,411.6124023714037
0-0.5h,root_pericycle,oxidative_stress,2784.430357077902
0-0.5h,root_pericycle,root_columella,2472.6697311530384
0-0.5h,root_pericycle,root_cortex,2650.440981295873
0-0.5h,root_pericycle,root_endodermis,2696.038594334563
0-0.5h,root_pericycle,root_epidermis,1597.5209191312933
0-0.5h,root_pericycle,root_lateral_root_cap,0.0
0-0.5h,root_pericycle,root_meristem,2123.2385791155084
0-0.5h,root_pericycle,root_pericycle,2765.284711506903
0-0.5h,root_pericycle,root_phloem,1909.7292386024362
0-0.5h,root_pericycle,root_stele,1633.0745545492641
0-0.5h,root_pericycle,root_xylem,2191.58342617737
0-0.5h,root_pericycle,shoot_apical_meristem,2126.613472121688
0-0.5h,root_phloem,cotyledon,1439.2109100538516
0-0.5h,root_phloem,dna_damage_response,1554.228569210897
0-0.5h,root_phloem,hormone_response_aba,1747.9899655826023
0-0.5h,root_phloem,hormone_response_auxin,1337.4458260687454
0-0.5h,root_phloem,hormone_response_cytokinin,1055.3772440970165
0-0.5h,root_phloem,hormone_response_ethylene,1630.6030262072766
0-0.5h,root_phloem,hormone_response_ja,1448.348094938888
0-0.5h,root_phloem,hormone_response_sa,1719.5545247746718
0-0.5h,root_phloem,hypocotyl,1783.1855860483186
0-0.5h,root_phloem,leaf_epidermis,190.99834767120385
0-0.5h,root_phloem,leaf_mesophyll,2168.4890755464244
0-0.5h,root_phloem,leaf_vasculature,158.881619758929
0-0.5h,root_phloem,oxidative_stress,1969.232523474234
0-0.5h,root_phloem,root_columella,1613.0501141117609
0-0.5h,root_phloem,root_cortex,1803.845688621764
0-0.5h,root_phloem,root_endodermis,1860.5992635361604
0-0.5h,root_phloem,root_epidermis,826.3082178587281
0-0.5h,root_phloem,root_lateral_root_cap,0.0
0-0.5h,root_phloem,root_meristem,1261.4563298945018
0-0.5h,root_phloem,root_pericycle,1940.2145394688582
0-0.5h,root_phloem,root_phloem,1072.949047414811
0-0.5h,root_phloem,root_stele,853.8788396636274
0-0.5h,root_phloem,root_xylem,1327.0736897141794
0-0.5h,root_phloem,shoot_apical_meristem,1266.7888072079882
0-0.5h,root_stele,cotyledon,1224.5496384347935
0-0.5h,root_stele,dna_damage_response,1332.811788807357
0-0.5h,root_stele,hormone_response_aba,1519.4489178507831
0-0.5h,root_stele,hormone_response_auxin,1129.675667039219
0-0.5h,root_stele,hormone_response_cytokinin,871.7857173833343
0-0.5h,root_stele,hormone_response_ethylene,1406.1501964217439
0-0.5h,root_stele,hormone_response_ja,1233.4271769377983
0-0.5h,root_stele,hormone_response_sa,1491.0102583658002
0-0.5h,root_stele,hypocotyl,1553.6836216033953
0-0.5h,root_stele,leaf_epidermis,143.54048596920725
0-0.5h,root_stele,leaf_mesophyll,1937.3667220362488
0-0.5h,root_stele,leaf_vasculature,119.1471825193946
0-0.5h,root_stele,oxidative_stress,1737.6474579810247
0-0.5h,root_stele,root_columella,1389.0968440142806
0-0.5h,root_stele,root_cortex,1572.5737868151846
0-0.5h,root_stele,root_endodermis,1629.4007878522004
0-0.5h,root_stele,root_epidermis,668.6852149161186
0-0.5h,root_stele,root_lateral_root_cap,0.0
0-0.5h,root_stele,root_meristem,1059.0552767867784
0-0.5h,root_stele,root_pericycle,1707.4958472298415
0-0.5h,root_stele,root_phloem,887.4618790982541
0-0.5h,root_stele,root_stele,692.8011442147289
0-0.5h,root_stele,root_xylem,1119.7222194605088
0-0.5h,root_stele,shoot_apical_meristem,1064.1228481608136
0-0.5h,root_xylem,cotyledon,1690.515913695511
0-0.5h,root_xylem,dna_damage_response,1809.1424452480808
0-0.5h,root_xylem,hormone_response_aba,2003.2736442398755
0-0.5h,root_xylem,hormone_response_auxin,1584.1709835117201
0-0.5h,root_xylem,hormone_response_cytokinin,1282.6965161192425
0-0.5h,root_xylem,hormone_response_ethylene,1885.8490411856105
0-0.5h,root_xylem,hormone_response_ja,1699.3982643245279
0-0.5h,root_xylem,hormone_response_sa,1976.2436889967014
0-0.5h,root_xylem,hypocotyl,2038.2259978259651
0-0.5h,root_xylem,leaf_epidermis,257.86861084795896
0-0.5h,root_xylem,leaf_mesophyll,2411.5564866868067
0-0.5h,root_xylem,leaf_vasculature,214.51576289977402
0-0.5h,root_xylem,oxidative_stress,2219.685723913895
0-0.5h,root_xylem,root_columella,1868.4160393994352
0-0.5h,root_xylem,root_cortex,2060.316723973087
0-0.5h,root_xylem,root_endodermis,2114.7025460876366
0-0.5h,root_xylem,root_epidermis,1028.1688543704006
0-0.5h,root_xylem,root_lateral_root_cap,0.0
0-0.5h,root_xylem,root_meristem,1504.6960539892646
0-0.5h,root_xylem,root_pericycle,2193.053249711065
0-0.5h,root_xylem,root_phloem,1302.129606680486
0-0.5h,root_xylem,root_stele,1059.1866089915445
0-0.5h,root_xylem,root_xylem,1573.7875374456116
0-0.5h,root_xylem,shoot_apical_meristem,1510.062410525641
0-0.5h,shoot_apical_meristem,cotyledon,1627.9177941974335
0-0.5h,shoot_apical_meristem,dna_damage_response,1745.9833879957037
0-0.5h,shoot_apical_meristem,hormone_response_aba,1940.5870587686184
0-0.5h,shoot_apical_meristem,hormone_response_auxin,1522.4110716524635
0-0.5h,shoot_apical_meristem,hormone_response_cytokinin,1224.9240270273858
0-0.5h,shoot_apical_meristem,hormone_response_ethylene,1822.8511807228329
0-0.5h,shoot_apical_meristem,hormone_response_ja,1636.9019179822965
0-0.5h,shoot_apical_meristem,hormone_response_sa,1913.0965614056186
0-0.5h,shoot_apical_meristem,hypocotyl,1975.6793341386035
0-0.5h,shoot_apical_meristem,leaf_epidermis,240.089167727325
0-0.5h,shoot_apical_meristem,leaf_mesophyll,2352.475693787202
0-0.5h,shoot_apical_meristem,leaf_vasculature,199.7369480830427
0-0.5h,shoot_apical_meristem,oxidative_stress,2158.638459093193
0-0.5h,shoot_apical_meristem,root_columella,1805.3445756199917
0-0.5h,shoot_apical_meristem,root_cortex,1997.4041833118292
0-0.5h,shoot_apical_meristem,root_endodermis,2052.548125438179
0-0.5h,shoot_apical_meristem,root_epidermis,976.2088658286445
0-0.5h,shoot_apical_meristem,root_lateral_root_cap,0.0
0-0.5h,shoot_apical_meristem,root_meristem,1443.5496619642738
0-0.5h,shoot_apical_meristem,root_pericycle,2131.3208666876
0-0.5h,shoot_apical_meristem,root_phloem,1243.9287790266158
0-0.5h,shoot_apical_meristem,root_stele,1006.4450824019283
0-0.5h,shoot_apical_meristem,root_xylem,1511.9909251517531
0-0.5h,shoot_apical_meristem,shoot_apical_meristem,1448.940214399855
0.5-2h,cotyledon,cotyledon,2391.3672248117896
0.5-2h,cotyledon,dna_damage_response,2193.1331959746003
0.5-2h,cotyledon,hormone_response_aba,2415.3729454776662
0.5-2h,cotyledon,hormone_response_auxin,2035.9664936378754
0.5-2h,cotyledon,hormone_response_cytokinin,1954.5055740091143
0.5-2h,cotyledon,hormone_response_ethylene,2348.6709495322802
0.5-2h,cotyledon,hormone_response_ja,1763.9720250210987
0.5-2h,cotyledon,hormone_response_sa,2375.0296947665
0.5-2h,cotyledon,hypocotyl,2437.6692284611004
0.5-2h,cotyledon,leaf_epidermis,703.7688424562859
0.5-2h,cotyledon,leaf_mesophyll,2747.817377721308
0.5-2h,cotyledon,leaf_vasculature,728.4781029952592
0.5-2h,cotyledon,oxidative_stress,2624.595458088525
0.5-2h,cotyledon,root_columella,2239.290413345502
0.5-2h,cotyledon,root_cortex,2442.221866476717
0.5-2h,cotyledon,root_endodermis,2521.173035890691
0.5-2h,cotyledon,root_epidermis,1437.6031871669104
0.5-2h,cotyledon,root_lateral_root_cap,0.0
0.5-2h,cotyledon,root_meristem,2144.8546036943294
0.5-2h,cotyledon,root_pericycle,2556.2504335018184
0.5-2h,cotyledon,root_phloem,1866.3645455846627
0.5-2h,cotyledon,root_stele,1444.7162918972383
0.5-2h,cotyledon,root_xylem,1982.041740785116
0.5-2h,cotyledon,shoot_apical_meristem,1861.8798786215846
0.5-2h,dna_damage_response,cotyledon,2204.7257363189615
0.5-2h,dna_damage_response,dna_damage_response,1995.7102951173265
0.5-2h,dna_damage_response,hormone_response_aba,2230.336958407847
0.5-2h,dna_damage_response,hormone_response_auxin,1834.1919129755
0.5-2h,dna_damage_response,hormone_response_cytokinin,1750.04845993157
0.5-2h,dna_damage_response,hormone_response_ethylene,2159.237450112047
0.5-2h,dna_damage_response,hormone_response_ja,1560.9556226549853
0.5-2h,dna_damage_response,hormone_response_sa,2186.0814244873263
0.5-2h,dna_damage_response,hypocotyl,2253.791388667885
0.5-2h,dna_damage_response,leaf_epidermis,576.9253658064674
0.5-2h,dna_damage_response,leaf_mesophyll,2588.021979516512
0.5-2h,dna_damage_response,leaf_vasculature,599.959840109494
0.5-2h,dna_damage_response,oxidative_stress,2454.2191221469225
0.5-2h,dna_damage_response,root_columella,2044.3536774150707
0.5-2h,dna_damage_response,root_cortex,2257.4320651087173
0.5-2h,dna_damage_response,root_endodermis,2342.3452757657847
0.5-2h,dna_damage_response,root_epidermis,1241.7973982014164
0.5-2h,dna_damage_response,root_lateral_root_cap,0.0
0.5-2h,dna_damage_response,root_meristem,1945.0131569393163
0.5-2h,dna_damage_response,root_pericycle,2379.815548949449
0.5-2h,dna_damage_response,root_phloem,1661.4096755048538
0.5-2h,dna_damage_response,root_stele,1249.070988181085
0.5-2h,dna_damage_response,root_xylem,1778.8141350437322
0.5-2h,dna_damage_response,shoot_apical_meristem,1657.7345038750045
0.5-2h,hormone_response_aba,cotyledon,2428.474914870239
0.5-2h,hormone_response_aba,dna_damage_response,2228.1992149440316
0.5-2h,hormone_response_aba,hormone_response_aba,2452.959328456573
0.5-2h,hormone_response_aba,hormone_response_auxin,2069.066508985317
0.5-2h,hormone_response_aba,hormone_response_cytokinin,1987.2005692485643
0.5-2h,hormone_response_aba,hormone_response_ethylene,2385.275932806081
0.5-2h,hormone_response_aba,hormone_response_ja,1794.1359401178038
0.5-2h,hormone_response_aba,hormone_response_sa,2412.4404147669593
0.5-2h,hormone_response_aba,hypocotyl,2475.6076689223955
0.5-2h,hormone_response_aba,leaf_epidermis,718.9070187015419
0.5-2h,hormone_response_aba,leaf_mesophyll,2791.2714790253153
0.5-2h,hormone_response_aba,leaf_vasculature,744.3311442302189
0.5-2h,hormone_response_aba,oxidative_stress,2665.369323411574
0.5-2h,hormone_response_aba,root_columella,2274.643128334329
0.5-2h,hormone_response_aba,root_cortex,2480.697722245264
0.5-2h,hormone_response_aba,root_endodermis,2560.485044941719
0.5-2h,hormone_response_aba,root_epidermis,1464.3364126873548
0.5-2h,hormone_response_aba,root_lateral_root_cap,0.0
0.5-2h,hormone_response_aba,root_meristem,2179.3893447924233
0.5-2h,hormone_response_aba,root_pericycle,2596.393056123366
0.5-2h,hormone_response_aba,root_phloem,1898.1393940906116
0.5-2h,hormone_response_aba,root_stele,1471.4668286924673
0.5-2h,hormone_response_aba,root_xylem,2014.7860185062932
0.5-2h,hormone_response_aba,shoot_apical_meristem,1893.277752151539
0.5-2h,hormone_response_auxin,cotyledon,2047.3175850323782
0.5-2h,hormone_response_auxin,dna_damage_response,1836.5326697049436
0.5-2h,hormone_response_auxin,hormone_response_aba,2073.1131175145797
0.5-2h,hormone_response_auxin,hormone_response_auxin,1676.9596708514553
0.5-2h,hormone_response_auxin,hormone_response_cytokinin,1593.4086747898564
0.5-2h,hormone_response_auxin,hormone_response_ethylene,2001.1411843065348
0.5-2h,hormone_response_auxin,hormone_response_ja,1410.589757126189
0.5-2h,hormone_response_auxin,hormone_response_sa,2027.2082219526749
0.5-2h,hormone_response_auxin,hypocotyl,2096.715257996404
0.5-2h,hormone_response_auxin,leaf_epidermis,497.3014250661574
0.5-2h,hormone_response_auxin,leaf_mesophyll,2438.003469901418
0.5-2h,hormone_response_auxin,leaf_vasculature,518.2834992143812
0.5-2h,hormone_response_auxin,oxidative_stress,2301.390971937694
0.5-2h,hormone_response_auxin,root_columella,1885.5497826365443
0.5-2h,hormone_response_auxin,root_cortex,2099.119760355331
0.5-2h,hormone_response_auxin,root_endodermis,2186.352418300069
0.5-2h,hormone_response_auxin,root_epidermis,1104.886056404778
0.5-2h,hormone_response_auxin,root_lateral_root_cap,0.0
0.5-2h,hormone_response_auxin,root_meristem,1785.8732610618515
0.5-2h,hormone_response_auxin,root_pericycle,2224.0212108267524
0.5-2h,hormone_response_auxin,root_phloem,1506.8544059794265
0.5-2h,hormone_response_auxin,root_stele,1112.0239425601155
0.5-2h,hormone_response_auxin,root_xylem,1622.1178507303846
0.5-2h,hormone_response_auxin,shoot_apical_meristem,1503.9184056251643
0.5-2h,hormone_response_cytokinin,cotyledon,1980.4179600374378
0.5-2h,hormone_response_cytokinin,dna_damage_response,1767.72564304408
0.5-2h,hormone_response_cytokinin,hormone_response_aba,2006.5527880312052
0.5-2h,hormone_response_cytokinin,hormone_response_auxin,1608.2834764132508
0.5-2h,hormone_response_cytokinin,hormone_response_cytokinin,1524.6722113795931
0.5-2h,hormone_response_cytokinin,hormone_response_ethylene,1933.7127070717768
0.5-2h,hormone_response_cytokinin,hormone_response_ja,1343.990184955674
0.5-2h,hormone_response_cytokinin,hormone_response_sa,1959.719435750182
0.5-2h,hormone_response_cytokinin,hypocotyl,2030.4243177896121
0.5-2h,hormone_response_cytokinin,leaf_epidermis,461.23484030436896
0.5-2h,hormone_response_cytokinin,leaf_mesophyll,2377.903493683392
0.5-2h,hormone_response_cytokinin,leaf_vasculature,481.9462171670612
0.5-2h,hormone_response_cytokinin,oxidative_stress,2238.4819725863426
0.5-2h,hormone_response_cytokinin,root_columella,1817.1175404057553
0.5-2h,hormone_response_cytokinin,root_cortex,2032.4957187072614
0.5-2h,hormone_response_cytokinin,root_endodermis,2121.2421318116894
0.5-2h,hormone_response_cytokinin,root_epidermis,1043.6508232077267
0.5-2h,hormone_response_cytokinin,root_lateral_root_cap,0.0
0.5-2h,hormone_response_cytokinin,root_meristem,1716.826652044814
0.5-2h,hormone_response_cytokinin,root_pericycle,2159.476571267323
0.5-2h,hormone_response_cytokinin,root_phloem,1438.7329285763058
0.5-2h,hormone_response_cytokinin,root_stele,1050.7192124733265
0.5-2h,hormone_response_cytokinin,root_xylem,1553.4451196381644
0.5-2h,hormone_response_cytokinin,shoot_apical_meristem,1436.09320644961
0.5-2h,hormone_response_ethylene,cotyledon,2351.908947225728
0.5-2h,hormone_response_ethylene,dna_damage_response,2149.2659548819797
0.5-2h,hormone_response_ethylene,hormone_response_aba,2376.6286106690677
0.5-2h,hormone_response_ethylene,hormone_response_auxin,1989.7035171167936
0.5-2h,hormone_response_ethylene,hormone_response_cytokinin,1907.1457647074283
0.5-2h,hormone_response_ethylene,hormone_response_ethylene,2308.075314235752
0.5-2h,hormone_response_ethylene,hormone_response_ja,1715.7816756580712
0.5-2h,hormone_response_ethylene,hormone_response_sa,2334.940620923214
0.5-2h,hormone_response_ethylene,hypocotyl,2399.443215491031
0.5-2h,hormone_response_ethylene,leaf_epidermis,671.2479984597456
0.5-2h,hormone_response_ethylene,leaf_mesophyll,2719.8900775389975
0.5-2h,hormone_response_ethylene,leaf_vasculature,695.5543174838434
0.5-2h,hormone_response_ethylene,oxidative_stress,2591.966004696834
0.5-2h,hormone_response_ethylene,root_columella,2196.377112324172
0.5-2h,hormone_response_ethylene,root_cortex,2403.963750039973
0.5-2h,hormone_response_ethylene,root_endodermis,2485.1537095498506
0.5-2h,hormone_response_ethylene,root_epidermis,1389.7554353062174
0.5-2h,hormone_response_ethylene,root_lateral_root_cap,0.0
0.5-2h,hormone_response_ethylene,root_meristem,2099.931211347158
0.5-2h,hormone_response_ethylene,root_pericycle,2521.3842412483095
0.5-2h,hormone_response_ethylene,root_phloem,1818.378676573371
0.5-2h,hormone_response_ethylene,root_stele,1396.92391872196
0.5-2h,hormone_response_ethylene,root_xylem,1935.119832720731
0.5-2h,hormone_response_ethylene,shoot_apical_meristem,1813.9628400173958
0.5-2h,hormone_response_ja,cotyledon,1785.1877665063219
0.5-2h,hormone_response_ja,dna_damage_response,1574.109551423725
0.5-2h,hormone_response_ja,hormone_response_aba,1810.8457384556177
0.5-2h,hormone_response_ja,hormone_response_auxin,1419.885067430153
0.5-2h,hormone_response_ja,hormone_response_cytokinin,1338.8151480206513
0.5-2h,hormone_response_ja,hormone_response_ethylene,1738.281448168233
0.5-2h,hormone_response_ja,hormone_response_ja,1168.4400614227525
0.5-2h,hormone_response_ja,hormone_response_sa,1763.1289853699993
0.5-2h,hormone_response_ja,hypocotyl,1834.6128557990307
0.5-2h,hormone_response_ja,leaf_epidermis,377.84511342683226
0.5-2h,hormone_response_ja,leaf_mesophyll,2186.5381102355595
0.5-2h,hormone_response_ja,leaf_vasculature,396.92252920004023
0.5-2h,hormone_response_ja,oxidative_stress,2045.0520170811085
0.5-2h,hormone_response_ja,root_columella,1622.8314653177576
0.5-2h,hormone_response_ja,root_cortex,1835.225762715569
0.5-2h,hormone_response_ja,root_endodermis,1925.702694596836
0.5-2h,hormone_response_ja,root_epidermis,889.0090405481676
0.5-2h,hormone_response_ja,root_lateral_root_cap,0.0
0.5-2h,hormone_response_ja,root_meristem,1524.414114013082
0.5-2h,hormone_response_ja,root_pericycle,1963.555087249661
0.5-2h,hormone_response_ja,root_phloem,1256.8954175423044
0.5-2h,hormone_response_ja,root_stele,895.6789955005257
0.5-2h,hormone_response_ja,root_xylem,1366.8103863037722
0.5-2h,hormone_response_ja,shoot_apical_meristem,1254.9427747371699
0.5-2h,hormone_response_sa,cotyledon,2392.459984847519
0.5-2h,hormone_response_sa,dna_damage_response,2190.1165996688214
0.5-2h,hormone_response_sa,hormone_response_aba,2417.415528228763
0.5-2h,hormone_response_sa,hormone_response_auxin,2029.7032169921645
0.5-2h,hormone_response_sa,hormone_response_cytokinin,1947.0729170413574
0.5-2h,hormone_response_sa,hormone_response_ethylene,2348.830100967406
0.5-2h,hormone_response_sa,hormone_response_ja,1753.899915869512
0.5-2h,hormone_response_sa,hormone_response_sa,2376.2362444484347
0.5-2h,hormone_response_sa,hypocotyl,2440.274213550458
0.5-2h,hormone_response_sa,leaf_epidermis,691.6528754326785
0.5-2h,hormone_response_sa,leaf_mesophyll,2759.249769639662
0.5-2h,hormone_response_sa,leaf_vasculature,716.6879013463873
0.5-2h,hormone_response_sa,oxidative_stress,2632.0575740172826
0.5-2h,hormone_response_sa,root_columella,2237.10389021973
0.5-2h,hormone_response_sa,root_cortex,2445.388263682812
0.5-2h,hormone_response_sa,root_endodermis,2525.9410678614377
0.5-2h,hormone_response_sa,root_epidermis,1424.567959165375
0.5-2h,hormone_response_sa,root_lateral_root_cap,0.0
0.5-2h,hormone_response_sa,root_meristem,2140.629404387244
0.5-2h,hormone_response_sa,root_pericycle,2562.3502457973646
0.5-2h,hormone_response_sa,root_phloem,1857.7295138296306
0.5-2h,hormone_response_sa,root_stele,1431.7783346413917
0.5-2h,hormone_response_sa,root_xylem,1975.0036970802669
0.5-2h,hormone_response_sa,shoot_apical_meristem,1853.0113289552123
0.5-2h,hypocotyl,cotyledon,2450.445148253762
0.5-2h,hypocotyl,dna_damage_response,2251.509923523943
0.5-2h,hypocotyl,hormone_response_aba,2474.8297745915856
0.5-2h,hypocotyl,hormone_response_auxin,2092.8458505762064
0.5-2h,hypocotyl,hormone_response_cytokinin,2011.38935837547
0.5-2h,hypocotyl,hormone_response_ethylene,2407.617839129824
0.5-2h,hypocotyl,hormone_response_ja,1818.1375573418375
0.5-2h,hypocotyl,hormone_response_sa,2434.8283533378594
0.5-2h,hypocotyl,hypocotyl,2497.353974504157
0.5-2h,hypocotyl,leaf_epidermis,734.350634622499
0.5-2h,hypocotyl,leaf_mesophyll,2810.1874861001893
0.5-2h,hypocotyl,leaf_vasculature,759.9810800772208
0.5-2h,hypocotyl,oxidative_stress,2685.5052885932596
0.5-2h,hypocotyl,root_columella,2297.62404538634
0.5-2h,hypocotyl,root_cortex,2502.6600680550014
0.5-2h,hypocotyl,root_endodermis,2581.663050540527
0.5-2h,hypocotyl,root_epidermis,1487.7105898394022
0.5-2h,hypocotyl,root_lateral_root_cap,0.0
0.5-2h,hypocotyl,root_meristem,2202.9585514196933
0.5-2h,hypocotyl,root_pericycle,2617.365739506193
0.5-2h,hypocotyl,root_phloem,1922.4218046427663
0.5-2h,hypocotyl,root_stele,1494.807855508615
0.5-2h,hypocotyl,root_xylem,2038.7847306859355
0.5-2h,hypocotyl,shoot_apical_meristem,1917.40813642994
0.5-2h,leaf_epidermis,cotyledon,819.8326754672753
0.5-2h,leaf_epidermis,dna_damage_response,672.1936158073605
0.5-2h,leaf_epidermis,hormone_response_aba,838.696444018409
0.5-2h,leaf_epidermis,hormone_response_auxin,574.9973411883993
0.5-2h,leaf_epidermis,hormone_response_cytokinin,525.5204568280693
0.5-2h,leaf_epidermis,hormone_response_ethylene,785.6747231680798
0.5-2h,leaf_epidermis,hormone_response_ja,433.0150563494148
0.5-2h,leaf_epidermis,hormone_response_sa,801.3814958397564
0.5-2h,leaf_epidermis,hypocotyl,856.3770229850102
0.5-2h,leaf_epidermis,leaf_epidermis,100.74039867700782
0.5-2h,leaf_epidermis,leaf_mesophyll,1144.5756964263348
0.5-2h,leaf_epidermis,leaf_vasculature,108.96758397933559
0.5-2h,leaf_epidermis,oxidative_stress,1025.5981008038948
0.5-2h,leaf_epidermis,root_columella,704.9526398770926
0.5-2h,leaf_epidermis,root_cortex,853.5550559775002
0.5-2h,leaf_epidermis,root_endodermis,925.7273330010537
0.5-2h,leaf_epidermis,root_epidermis,293.44849373232967
0.5-2h,leaf_epidermis,root_lateral_root_cap,0.0
0.5-2h,leaf_epidermis,root_meristem,638.9853408655773
0.5-2h,leaf_epidermis,root_pericycle,954.0599770558039
0.5-2h,leaf_epidermis,root_phloem,479.0620125870502
0.5-2h,leaf_epidermis,root_stele,296.5043492617311
0.5-2h,leaf_epidermis,root_xylem,542.2161417361788
0.5-2h,leaf_epidermis,shoot_apical_meristem,478.46747919821337
0.5-2h,leaf_mesophyll,cotyledon,2781.124194198251
0.5-2h,leaf_mesophyll,dna_damage_response,2606.5803996299437
0.5-2h,leaf_mesophyll,hormone_response_aba,2803.6348788605364
0.5-2h,leaf_mesophyll,hormone_response_auxin,2460.8053917390907
0.5-2h,leaf_mesophyll,hormone_response_cytokinin,2388.9646793278685
0.5-2h,leaf_mesophyll,hormone_response_ethylene,2745.2835788759726
0.5-2h,leaf_mesophyll,hormone_response_ja,2198.756147021526
0.5-2h,leaf_mesophyll,hormone_response_sa,2771.8361583282176
0.5-2h,leaf_mesophyll,hypocotyl,2824.2234489391976
0.5-2h,leaf_mesophyll,leaf_epidermis,1011.9157094047446
0.5-2h,leaf_mesophyll,leaf_mesophyll,3093.494735710798
0.5-2h,leaf_mesophyll,leaf_vasculature,1042.7306606276982
0.5-2h,leaf_mesophyll,oxidative_stress,2987.87717946443
0.5-2h,leaf_mesophyll,root_columella,2646.5097070043744
0.5-2h,leaf_mesophyll,root_cortex,2831.1278431104793
0.5-2h,leaf_mesophyll,root_endodermis,2899.547426799222
0.5-2h,leaf_mesophyll,root_epidermis,1873.233127902691
0.5-2h,leaf_mesophyll,root_lateral_root_cap,0.0
0.5-2h,leaf_mesophyll,root_meristem,2564.484579721534
0.5-2h,leaf_mesophyll,root_pericycle,2930.7257608981263
0.5-2h,leaf_mesophyll,root_phloem,2304.1720875542833
0.5-2h,leaf_mesophyll,root_stele,1879.3207720656162
0.5-2h,leaf_mesophyll,root_xylem,2412.2473759747904
0.5-2h,leaf_mesophyll,shoot_apical_meristem,2297.083537403101
0.5-2h,leaf_vasculature,cotyledon,815.9592144634519
0.5-2h,leaf_vasculature,dna_damage_response,669.8749615801368
0.5-2h,leaf_vasculature,hormone_response_aba,835.0060379659388
0.5-2h,leaf_vasculature,hormone_response_auxin,573.3522925969254
0.5-2h,leaf_vasculature,hormone_response_cytokinin,524.6992734464802
0.5-2h,leaf_vasculature,hormone_response_ethylene,782.1730153875342
0.5-2h,leaf_vasculature,hormone_response_ja,433.8112863978213
0.5-2h,leaf_vasculature,hormone_response_sa,797.8172295175575
0.5-2h,leaf_vasculature,hypocotyl,852.4788238304876
0.5-2h,leaf_vasculature,leaf_epidermis,103.51853290382529
0.5-2h,leaf_vasculature,leaf_mesophyll,1139.1592745336702
0.5-2h,leaf_vasculature,leaf_vasculature,112.42147208880645
0.5-2h,leaf_vasculature,oxidative_stress,1021.0042610526656
0.5-2h,leaf_vasculature,root_columella,702.2423377803647
0.5-2h,leaf_vasculature,root_cortex,849.8136959115601
0.5-2h,leaf_vasculature,root_endodermis,921.2599305438376
0.5-2h,leaf_vasculature,root_epidermis,295.74824085472244
0.5-2h,leaf_vasculature,root_lateral_root_cap,0.0
0.5-2h,leaf_vasculature,root_meristem,636.589689057916
0.5-2h,leaf_vasculature,root_pericycle,949.5822897967074
0.5-2h,leaf_vasculature,root_phloem,479.05883165230597
0.5-2h,leaf_vasculature,root_stele,298.55334514277416
0.5-2h,leaf_vasculature,root_xylem,540.9415516009999
0.5-2h,leaf_vasculature,shoot_apical_meristem,478.1870992889886
0.5-2h,oxidative_stress,cotyledon,2647.2922680540714
0.5-2h,oxidative_stress,dna_damage_response,2458.4944769503154
0.5-2h,oxidative_stress,hormone_response_aba,2670.659569732699
0.5-2h,oxidative_stress,hormone_response_auxin,2304.5845775970934
0.5-2h,oxidative_stress,hormone_response_cytokinin,2227.0398274234867
0.5-2h,oxidative_stress,hormone_response_ethylene,2607.226874623545
0.5-2h,oxidative_stress,hormone_response_ja,2033.0947888345695
0.5-2h,oxidative_stress,hormone_response_sa,2634.4176431797487
0.5-2h,oxidative_stress,hypocotyl,2692.381899535452
0.5-2h,oxidative_stress,leaf_epidermis,883.1432927496534
0.5-2h,oxidative_stress,leaf_mesophyll,2986.5087752403583
0.5-2h,oxidative_stress,leaf_vasculature,911.3899605867804
0.5-2h,oxidative_stress,oxidative_stress,2869.9846677434684
0.5-2h,oxidative_stress,root_columella,2501.9285722494174
0.5-2h,oxidative_stress,root_cortex,2698.649384127495
0.5-2h,oxidative_stress,root_endodermis,2773.000003889331
0.5-2h,oxidative_stress,root_epidermis,1700.617391192275
