dose_Gy,time_h,RRI,RRI_latent,quality,LET
2.2122162910704493,3.0017360074677835,0.6740374384856656,0.9405171495698862,GCR,50.0
2.2122162910704493,3.6261748760719885,0.6733879883747272,0.9402567820854262,GCR,50.0
2.2122162910704493,4.38051320940382,0.6727013413178566,0.9399145140071016,GCR,50.0
2.2122162910704493,5.291773461997922,0.6719782713300968,0.9395624237725263,GCR,50.0
2.2122162910704493,6.392599459120591,0.67139171045843,0.9394098043015161,GCR,50.0
2.2122162910704493,7.722425787539303,0.6707598491698732,0.9392370343430209,GCR,50.0
2.2122162910704493,9.328890449872787,0.6700568424064456,0.9389898460183325,GCR,50.0
2.2122162910704493,11.26954138764972,0.6692069406880278,0.938535790833147,GCR,50.0
2.2122162910704493,13.613898005381975,0.6683350190679543,0.9380459802500061,GCR,50.0
2.2122162910704493,16.445941545061906,0.667461262424726,0.9375299506488279,GCR,50.0
2.2122162910704493,19.867123523084192,0.6665544728375504,0.9370193033457502,GCR,50.0
2.2122162910704493,23.999999999999993,0.6660006679544961,0.9367937274259764,GCR,50.0
2.807216203941177,0.1,0.6864713631473083,0.9388175921738001,GCR,50.0
2.807216203941177,0.12080259113562,0.6862217045754703,0.9391309047758791,GCR,50.0
2.807216203941177,0.14593266025079774,0.6859534092764606,0.9394241251607792,GCR,50.0
2.807216203941177,0.1762904348961046,0.6857578875767505,0.9399753620919641,GCR,50.0
2.807216203941177,0.21296341327874763,0.6855498008644875,0.9405704623271495,GCR,50.0
2.807216203941177,0.25726532141158615,0.6853694852096429,0.9413276837330206,GCR,50.0
2.807216203941177,0.31078317435857705,0.685108817619097,0.9421203575495831,GCR,50.0
2.807216203941177,0.37543412743869276,0.6848334400229477,0.9428856513844903,GCR,50.0
2.807216203941177,0.45353415395334656,0.6845087230475844,0.9435884521002483,GCR,50.0
2.807216203941177,0.5478810096606547,0.6841413792647894,0.9442099458916074,GCR,50.0
2.807216203941177,0.6618544560100672,0.6837410635028061,0.9447524183743283,GCR,50.0
2.807216203941177,0.7995373324067232,0.6833104304085216,0.945200757581699,GCR,50.0
2.807216203941177,0.965861814643937,0.6828514038040012,0.945620744304326,GCR,50.0
2.807216203941177,1.166786098879395,0.6824785154706308,0.946106773222307,GCR,50.0
2.807216203941177,1.4095078404565258,0.6819951851445983,0.946432218022338,GCR,50.0
2.807216203941177,1.7027219935312041,0.68149244957935,0.9467640559547907,GCR,50.0
2.807216203941177,2.0569322880217786,0.6811099732182718,0.9470892539419592,GCR,50.0
2.807216203941177,2.484827501835503,0.6807222617694217,0.947328630407578,GCR,50.0
2.807216203941177,3.0017360074677835,0.6802963579598466,0.9475139161175121,GCR,50.0
2.807216203941177,3.6261748760719885,0.679851094942837,0.9476960910996416,GCR,50.0
2.807216203941177,4.38051320940382,0.6793502613486568,0.9478044615341179,GCR,50.0
2.807216203941177,5.291773461997922,0.6787870953674859,0.94780084217707,GCR,50.0
2.807216203941177,6.392599459120591,0.678200081429903,0.9477570414630877,GCR,50.0
2.807216203941177,7.722425787539303,0.6776581652072451,0.9477467935943147,GCR,50.0
2.807216203941177,9.328890449872787,0.6771117668074688,0.9477209167116861,GCR,50.0
2.807216203941177,11.26954138764972,0.6764356679819589,0.9474834373154106,GCR,50.0
2.807216203941177,13.613898005381975,0.6757730245240794,0.9472839506424993,GCR,50.0
2.807216203941177,16.445941545061906,0.6750594426343909,0.9470066041440153,GCR,50.0
2.807216203941177,19.867123523084192,0.674322655714794,0.9467350887255961,GCR,50.0
2.807216203941177,23.999999999999993,0.6735968630526724,0.9464561772781854,GCR,50.0
3.562247890262442,0.1,0.687827105854433,0.9388954313680087,GCR,50.0
3.562247890262442,0.12080259113562,0.6877311002734598,0.93947023876194,GCR,50.0
