"Gene","Module","kME_MEblue","kME_MEturquoise","kME_MEgrey","IsHub"
"AT1G28290","turquoise",0.519358158080906,0.585407421699145,-0.387002379574249,FALSE
"AT4G34670","turquoise",0.543411151842562,0.874590005788154,-0.0260145346967651,TRUE
"AT3G04790","turquoise",0.148723390571741,0.906392694063927,0.0435397774776513,TRUE
"AT1G48600","turquoise",0.0842819473921153,0.86503955238279,0.0596501382725577,TRUE
"AT3G48870","turquoise",0.625570776255708,0.575438934979742,0.568235899414753,FALSE
"AT1G75350","turquoise",0.443726284648531,0.78622419448196,0.0270435397774777,TRUE
"AT5G11670","blue",0.597562544215062,0.296031899157502,0.339796771496559,FALSE
"AT3G46970","turquoise",-0.115634445945077,0.652742941668275,0.109460415460801,FALSE
"AT4G40040","blue",0.771110682358994,0.574056209402534,0.0931249598044891,TRUE
"AT1G02340","blue",0.55590130324247,0.25851686050872,0.256008237080047,FALSE
"AT3G15356","blue",0.727882242307931,0.0625447178674615,0.251931409836826,TRUE
"AT5G57290","turquoise",0.27728471284327,0.849765258215963,-0.132098527236478,TRUE
"AT2G25080","blue",0.899253971316483,0.442054151392373,0.155476236413917,TRUE
"AT2G18280","blue",0.883207923339122,0.265837031320342,-0.037269277767059,TRUE
"AT1G02930","grey",0.201652839410895,0.251559585825455,0.634703196347032,FALSE
"ATCG01010","turquoise",0.328587392838646,0.250524572705957,0.0179279185268688,FALSE
"AT5G64840","turquoise",0.577368319506078,0.536979870088109,0.18570326065985,FALSE
"ATCG00700","blue",0.342037776974078,0.00302389381947457,-0.137748014202022,FALSE
"AT5G54080","blue",0.859690165779135,-0.00122197300439916,0.0783027438345251,TRUE
"AT5G67030","turquoise",0.408965206765708,0.729275194546273,0.0485561772461252,TRUE
"AT3G44110","blue",0.693260016721333,0.651102964820889,0.229950479130491,FALSE
"AT4G34050","turquoise",0.216444787446138,0.841147340664995,0.118078333011769,TRUE
"AT4G38470","blue",0.87439706733552,0.158981284970095,-0.15026689819281,TRUE
"AT2G23350","turquoise",0.446395266576629,0.812785388127854,0.411730657920124,TRUE
"AT2G22430","turquoise",0.42443243938517,0.47334233712779,0.552189851437392,FALSE
"AT3G44990","turquoise",-0.412438098913113,0.560325422856775,-0.138851373078655,FALSE
"AT1G16880","turquoise",0.508778699594829,0.847868030098399,0.0607112997620426,TRUE
"AT5G41520","turquoise",0.457316043780002,0.909117219120791,-0.0528012476803968,TRUE
"AT2G45470","turquoise",0.275419641134478,0.869830857289858,-0.190976911698502,TRUE
"AT4G39200","turquoise",0.513409222458036,0.808347803717281,-0.070711942890218,TRUE
"AT1G21130","blue",0.770049520869509,0.300630265611936,-0.0528329796128368,TRUE
"AT5G12250","turquoise",0.385976477410355,0.895675732196061,-0.0184740053546821,TRUE
"AT3G23050","blue",0.638567098926504,0.222057865929951,-0.0423020958121571,FALSE
"AT5G60360","turquoise",0.646665380410316,0.595182969965914,0.257797929127275,FALSE
"AT3G14310","turquoise",0.390346646086565,0.828284777156087,-0.101742877355457,TRUE
"AT3G45730","blue",0.47585818801874,-0.0834793793821225,0.783326634075044,FALSE
"AT1G10370","turquoise",0.00268512489124552,0.515222407275877,-0.0956033090020711,FALSE
"AT2G28800","blue",0.887934915428645,0.641874075503248,0.111229017943276,TRUE
"AT1G76810","blue",0.723712135828671,0.548524020837353,0.356807511737089,TRUE
"AT2G47590","turquoise",0.325026127544223,0.895602540512902,0.132068494269021,TRUE
"AT1G30230","blue",0.726831307479581,0.571805260788475,0.103093446523892,TRUE
"AT1G80380","blue",0.915275220905685,0.348015531681543,0.03683546237387,TRUE
"AT4G34030","blue",0.761887917960805,-0.0196316453769076,0.400881092696508,TRUE
"AT3G47070","turquoise",0.228696379188372,0.720946684674256,-0.0411280468197312,TRUE
"AT3G27630","grey",0.0512952454647654,-0.0378523535498613,0.960796931587836,TRUE
"AT1G63940","turquoise",0.192552575728343,0.859315711621326,0.225319956267284,TRUE
"ATMG00070","blue",0.541783436113696,0.295990671562145,0.327911391917599,FALSE
"AT1G23870","blue",0.866378860119004,0.156267837233624,-0.08190434847907,TRUE
"AT5G58330","turquoise",0.39623126889189,0.89735674319892,0.0209981349282912,TRUE
"AT3G22960","blue",0.895363045855039,0.468454562994405,0.117306579201235,TRUE
"ATCG00810","blue",0.612664903429208,0.385783537406651,-0.0694584013335305,FALSE
"AT5G47700","turquoise",0.305710978197955,0.881793041353142,-0.0322207215898129,TRUE
"AT5G16130","turquoise",0.360634124380989,0.912727506592064,-0.131744806739983,TRUE
"AT3G11170","turquoise",0.699626985658242,0.809441121615538,0.104508328509872,TRUE
"AT1G19770","blue",0.814232426522606,0.283715994597723,-0.0479452054794521,TRUE
"AT4G01850","turquoise",0.786031256029327,0.762171200720304,0.0459193517267992,TRUE
"AT2G27530","turquoise",0.402537161061637,0.918169320961248,-0.0273814021923617,TRUE
"AT1G49500","blue",0.69264904495466,0.387999228246189,-0.159527943919223,FALSE
"AT3G51550","blue",0.946781143481896,0.43478680300984,0.0264647244195768,TRUE
"AT5G09650","turquoise",0.320438613415654,0.942247089845006,0.0809698372885716,TRUE
"AT4G35750","blue",0.849122130040517,0.272493407936202,0.0464981670847,TRUE
"AT5G14320","turquoise",0.574892276030613,0.755482667695672,0.0754067785709692,TRUE
"AT2G33040","turquoise",0.435481666694137,0.903505880679725,0.178630286762853,TRUE
"AT5G05690","blue",0.920138274899867,0.207170994479709,0.0676903288133158,TRUE
"AT1G61740","blue",0.766608785130877,0.100167213325616,0.0686539327287929,TRUE
"AT2G02100","turquoise",0.613930156280147,0.615087786995948,-0.30506785002251,FALSE
"AT1G06950","turquoise",0.571355071065664,0.848125281368577,0.0470448260338285,TRUE
"AT5G40890","blue",0.714644028554891,0.622001414881986,-0.0848607627500161,TRUE
"AT3G52150","turquoise",0.375380855540263,0.873342926767294,-0.0472542225738996,TRUE
"AT5G41700","blue",0.741237378609557,0.440542800180076,-0.00704225352112676,TRUE
"AT4G34150","blue",0.795555948607197,0.311373009311378,0.140942672705956,TRUE
"AT5G64100","blue",0.737249983921796,0.202810470126696,-0.17563830471413,TRUE
"AT3G15360","turquoise",0.330117692456107,0.861663129461702,0.0290372371213583,TRUE
"AT2G30600","blue",0.839787444456396,0.155606112987479,-0.144463827773558,TRUE
"AT2G41740","blue",0.744292237442922,0.686732265740562,0.122033571290758,TRUE
"AT4G38740","turquoise",0.279296733695546,0.881687581927503,-0.0504216543013777,TRUE
"AT5G19140","turquoise",0.51218727892469,0.700527365103865,-0.0282011704932793,TRUE
"AT3G48730","turquoise",0.265644092867709,0.880603254228568,-0.0739597401762171,TRUE
"AT5G07610","grey",0.146606960652905,-0.00717116741074751,0.951658936188146,TRUE
"AT4G39260","turquoise",-0.010225902405052,0.803054908054602,0.123884556652399,TRUE
"AT2G23810","blue",0.803427873175124,0.290661778892533,0.032960318991575,TRUE
"AT1G01100","turquoise",0.455518932448943,0.846032639389042,-0.0701181767113706,TRUE
"AT3G19450","turquoise",0.0867901472763522,0.690944755289729,0.0637018457778635,FALSE
"AT1G70850","turquoise",0.292784101871503,0.406810727377966,-0.257733616309731,FALSE
"AT5G19760","turquoise",0.447283163587381,0.963831788504588,0.0175093053361608,TRUE
"ATCG00590","blue",0.353885857189329,0.10923574995264,-0.0389380637627615,FALSE
"AT1G01580","grey",-0.0440874997113486,0.345062666413294,-0.347924655818335,FALSE
"AT3G48930","turquoise",0.409318927262203,0.908193452955174,-0.0149205736703325,TRUE
"AT3G62410","turquoise",0.10547302077304,0.769856582416876,-0.0107402405299376,TRUE
"AT4G03520","turquoise",0.46199483886983,0.842134881168131,0.115989098893539,TRUE
"AT2G36910","blue",0.335455656312303,0.335423499903531,0.830792977040324,FALSE
"AT1G22410","turquoise",0.14261367290501,0.815904559778764,0.0956010032799537,TRUE
"AT3G28220","turquoise",0.138534263826975,0.497073672958559,0.0837219024776069,FALSE
"AT1G68590","turquoise",0.190430252749373,0.896199112483118,-0.0105794584860763,TRUE
"AT1G80070","blue",0.767991510708084,0.57669303492186,0.222811756383047,TRUE
"AT1G36160","blue",0.712489549167149,0.576500096469226,0.217634574570712,TRUE
"AT1G70830","turquoise",0.193422353713512,0.73090496903263,-0.0726901463955767,TRUE
"AT2G28290","blue",0.842433597015885,0.430574313460673,0.211235449225031,TRUE
"AT1G23130","turquoise",0.316901408450704,0.350729950479131,0.707312367354814,FALSE
"AT4G21990","turquoise",-0.149722646534346,0.573197202421546,0.180866629173632,FALSE
"AT5G03780","grey",0.231172422663837,0.035468518875812,0.960897806932922,TRUE
"AT3G52380","turquoise",0.209484609021891,0.874838211796002,-0.0886880883693876,TRUE
"AT1G58030","blue",0.882371856711043,0.229693227860313,-0.0139880378159367,TRUE
"AT4G34450","blue",0.775258859090617,0.710302913370635,0.312560293266448,TRUE
"AT3G01480","turquoise",0.438934979741463,0.918933693485112,0.0114155251141553,TRUE
"AT3G28860","blue",0.765611936458936,0.612933307608206,-0.155829956910412,TRUE
"AT2G21870","turquoise",0.238568396681459,0.92825905202907,0.118174802238086,TRUE
"AT5G24930","blue",0.73731429673934,0.632130683645251,0.0344716702038716,TRUE
"AT1G57990","blue",0.762579286307412,0.159770401400762,-0.0688956596560598,TRUE
"AT3G56360","blue",0.689915750209017,0.281432889574892,0.14161682423307,FALSE
"AT3G18490","turquoise",-0.0269470705511608,0.716026754132099,0.0209016657019744,TRUE
"AT5G28840","blue",0.75744420863078,0.619621840632838,-0.0630265611936459,TRUE
"AT4G39800","turquoise",-0.13237398506414,0.659120508164625,0.169531312828409,FALSE
"AT5G20850","grey",0.208166185663245,0.0975954852070672,0.945615036488178,TRUE
"AT2G41630","blue",0.617268269233256,0.207862368384453,0.770753276086442,FALSE
"AT5G23120","blue",0.800942190377274,0.629820485425245,0.0894920050514886,TRUE
"AT1G53310","turquoise",0.109091493761112,0.729216744000218,0.102033105292265,TRUE
"AT4G11010","turquoise",0.0732201427744549,0.897806932921731,0.0568846871181427,TRUE
"AT3G56150","turquoise",0.474532124252364,0.823332690205158,0.245610650202585,TRUE
"AT3G25690","blue",0.769599331146698,0.66486590777542,0.0772075374622162,TRUE
"AT1G29660","turquoise",0.130973052929449,0.786031256029327,-0.168821146054409,TRUE
"AT2G01450","blue",0.928451990481703,0.259663000836067,0.171490127982507,TRUE
"AT2G26980","blue",0.910644660816783,0.316791407748739,-0.0874500566789519,TRUE
"AT3G01540","blue",0.931506849315069,0.333558428194739,0.196732908868738,TRUE
"AT1G66580","turquoise",0.51800758891247,0.714322464467168,0.243424014406071,TRUE
"AT5G42650","turquoise",0.191330632194996,0.781079169078397,0.156344459450769,TRUE
"AT1G56110","turquoise",0.209820567239051,0.779471348639784,-0.146343816322593,TRUE
"AT1G54780","turquoise",0.245996527107853,0.917197247411409,-0.00945398417904689,TRUE
"AT3G62650","blue",0.793266448003087,0.308315647308509,0.149237893112097,TRUE
"AT3G13520","turquoise",0.375233133963599,0.749565888481575,-0.299022445173323,TRUE
"AT3G20770","blue",0.967585818920792,0.295747246601456,0.183616046329707,TRUE
"AT5G19940","turquoise",0.614701910090681,0.731429673934015,-0.00144703839475207,TRUE
"AT3G54500","blue",0.656467561785955,0.252415789083194,-0.0302757456426303,FALSE
"AT2G38470","blue",0.758195996560741,0.153661869945097,0.231513787311861,TRUE
"AT3G06325","turquoise",0.340262706648258,0.400612409879888,0.0844542233700448,FALSE
"AT3G05880","turquoise",0.486598601236625,0.698930782307563,0.118530428506357,FALSE
"AT1G32990","turquoise",0.443726284648531,0.818862949385813,-0.0471091388513731,TRUE
"AT4G19160","blue",0.830471412952602,0.318059039166506,-0.061483053572577,TRUE
"AT1G64510","turquoise",0.420830921602675,0.848479001865072,-0.00694578429480996,TRUE
"AT3G57150","turquoise",0.199208952344202,0.820213518554248,-0.0266576628722104,TRUE
"AT3G53740","turquoise",0.391439963984822,0.861277252556435,-0.0699723454884559,TRUE
"AT4G27450","blue",0.713927388863204,0.0735762292562952,-0.0587194906564664,TRUE
"AT5G40840","blue",0.298940395569115,0.0726609104763785,0.944125545773843,FALSE
"AT2G24090","turquoise",0.287896327738118,0.819666859605119,-0.161167920766609,TRUE
"AT4G13770","turquoise",-0.177599845649238,0.688147147726542,0.0419319570390379,FALSE
"AT2G35050","blue",0.86674384204772,0.442632966750273,0.310437970287478,TRUE
"AT3G13790","blue",0.775194546273072,0.33342980255965,-0.0314811241880507,TRUE
"AT1G31280","blue",0.417618638017852,0.139849346018298,0.912284650848269,FALSE
"AT1G68840","blue",0.779342723004695,0.256640298411473,-0.0706797864814458,TRUE
"AT1G70320","blue",0.770660492636182,0.511190430252749,0.284712843269664,TRUE
"AT5G65430","blue",0.797437113643313,0.375348698872979,-0.0940743301394646,TRUE
"AT1G29470","turquoise",0.630780114476815,0.83725641520355,0.179561386584346,TRUE
"AT3G04730","blue",0.9261367290501,0.372178275130233,-0.00591677921409737,TRUE
"ATCG01040","turquoise",0.266497261601603,0.36167255716514,-0.0568767694968173,FALSE
"AT3G23030","blue",0.823497254819892,0.167040493982933,-0.0811486546474021,TRUE
"AT1G09780","turquoise",0.229468132998907,0.866808154865265,0.128786417132935,TRUE
"AT2G35260","turquoise",0.630104829892598,0.720978841083028,-0.0259180654704483,TRUE
"AT1G71500","turquoise",0.59470062383433,0.814618303427873,0.0539906103286385,TRUE
"AT4G36040","blue",0.823185143606685,0.232703593566537,-0.098480585268779,TRUE
"AT3G16470","turquoise",0.289407678950415,0.768956202971252,0.103607949064249,TRUE
"AT4G38680","turquoise",0.498685596240922,0.715534082070858,-0.345057118291412,TRUE
"AT3G22440","blue",0.913113383497331,0.426972795678179,0.127950350504856,TRUE
"ATMG01170","grey",0.186865430207422,0.108037655476446,0.830617485660019,TRUE
"AT5G19510","turquoise",0.467875747636504,0.905846035114798,-0.111743520483632,TRUE
"AT1G08360","turquoise",0.441057302720432,0.90218020451476,-0.0700688147147727,TRUE
"AT3G25770","turquoise",0.0255325990868279,0.476565640386385,0.199646273842029,FALSE
"AT5G61820","blue",0.510386520033443,0.318348446845456,0.305518039745321,FALSE
"AT5G22650","turquoise",0.309923467747122,0.851083670975626,-0.0557913692198855,TRUE
"AT5G11420","turquoise",0.0358543957810792,0.734741784037559,-0.167759984564924,TRUE
"AT2G37190","turquoise",0.371184410459696,0.89614200387168,-0.0814367598968361,TRUE
"AT4G14880","turquoise",0.531035203528668,0.76248281630556,0.319251392795968,TRUE
"AT3G25230","turquoise",0.560357579265548,0.64544343687697,0.297864814457521,FALSE
"AT5G06290","turquoise",0.443102796840455,0.847167399598084,-0.00115764002222551,TRUE
"AT1G03680","turquoise",0.391054087079555,0.861598816644157,0.0598430767251913,TRUE
"AT1G69620","turquoise",0.352337770917744,0.914045919351727,-0.04337899543379,TRUE
"AT4G02110","grey",0.223601385959585,0.150846926229441,0.95596948335364,TRUE
"AT3G48530","blue",0.907219975751032,0.109863253775929,-0.00955053018336045,TRUE
"AT1G33590","blue",0.817831015460644,0.239327920281759,0.238170270952885,TRUE
"AT3G20370","turquoise",0.0633802816901409,0.749405106437713,-0.231043797028748,TRUE
"AT4G23850","blue",0.90410077902448,0.372486755484699,0.367695412059377,TRUE
"ATCG00640","turquoise",0.356586910023087,0.430480517471273,0.0718995253320655,FALSE
"AT3G02730","turquoise",0.130683645250498,0.890218020451476,0.0742813042639398,TRUE
"AT5G28500","turquoise",0.0682358994147534,0.865779149784552,0.06974725062705,TRUE
"AT5G02565","turquoise",0.0300188268494536,0.616817716538987,0.137932165813084,FALSE
"AT3G28550","blue",0.583096847861532,0.123256505699733,-0.104750343677767,FALSE
"AT1G29670","turquoise",0.517460929963342,0.74184835037623,-0.101260531223873,TRUE
"AT5G35970","turquoise",0.371052800823204,0.614573284455592,0.0785581066306515,FALSE
"AT3G05560","turquoise",0.265921697920055,0.915346892955361,-0.119334351651409,TRUE
"AT2G42220","turquoise",0.242780886230626,0.856067914335327,-0.181201363431732,TRUE
"AT3G27160","turquoise",0.481606534182263,0.816226123866487,0.0463052286320664,TRUE
"AT3G22230","turquoise",0.252299183227217,0.915492957746479,-0.107048684802881,TRUE
"AT5G48160","blue",0.890328804681366,0.130862609551444,0.331843395814258,TRUE
"AT5G58420","turquoise",0.35015113512123,0.924818316290437,-0.0934465238922117,TRUE
"AT2G31610","turquoise",0.339992443194175,0.927350049470842,-0.131279594187101,TRUE
"AT1G79920","turquoise",0.529294488391536,0.663386712971895,0.246800437327159,FALSE
"AT4G32150","blue",0.836346681057004,0.209870489029299,0.110297368784264,TRUE
"AT1G30820","blue",0.763875490385234,0.301048298925976,-0.249405106437713,TRUE
"AT1G51200","blue",0.752433857779296,0.471191645713066,0.116969877245702,TRUE
"AT3G27090","blue",0.685322893157501,0.314685146041634,0.549059015541373,FALSE
"AT1G73260","blue",0.675863399575535,-0.0205157887967072,-0.0554376487233906,FALSE
"AT1G58270","turquoise",0.316711016080529,0.761164392946914,-0.0504859676359458,TRUE
"AT2G47110","turquoise",0.299569104122452,0.938163225930928,-0.0229275194546273,TRUE
"ATCG00770","blue",0.688597337449354,0.356775355328317,0.035114798379317,FALSE
"AT1G68520","turquoise",0.53784809312496,0.633095375908419,-0.0349540163354557,FALSE
"AT3G06345","turquoise",0.3788341891761,0.270281538991549,-0.0605694668093828,FALSE
"ATCG01090","blue",0.528943562519619,0.350988906602166,0.259077023235024,FALSE
"AT1G52190","turquoise",0.649188816216814,0.552940042127059,0.0325599344356421,FALSE
"AT1G03630","turquoise",0.0236028040388449,0.848414689047527,-0.00167213325615795,TRUE
"AT4G00100","turquoise",0.442472184706412,0.898450061097177,-0.077657727185028,TRUE
"AT1G57720","turquoise",0.675659814638647,0.861461038205841,0.182473008503296,TRUE
"AT4G09000","turquoise",0.696218406328381,0.760724162325552,0.221493343623384,TRUE
"AT5G28060","turquoise",0.455804680417652,0.866397086633941,-0.0798771615335601,TRUE
"AT2G47450","turquoise",0.389092546144447,0.833172551289472,0.0371084957231976,TRUE
"AT2G31810","blue",0.842401440607113,0.0455977876390765,-0.0483953952022638,TRUE
"AT3G57300","blue",0.935397774776513,0.403948806997235,0.249308637211396,TRUE
"AT4G37910","turquoise",0.328767123287671,0.843623384140459,0.114444658820503,TRUE
"AT4G17140","blue",0.770756961862499,0.536690462409158,0.254968165155316,TRUE
"AT3G06700","turquoise",0.244131455399061,0.845552768666795,-0.110167856453791,TRUE
"AT3G29320","turquoise",0.14856260852788,0.804296096211975,0.10264325680108,TRUE
"AT4G29350","turquoise",0.292140973696058,0.883304392565438,0.00665637661585954,TRUE
"AT1G35580","blue",0.938549102836195,0.246832593735932,0.242234227281497,TRUE
"AT1G07930","turquoise",0.40841854781658,0.900604540484919,-0.0962119750466268,TRUE
"AT1G77940","turquoise",0.398417904688404,0.873175123802174,0.0106759277123931,TRUE
"AT1G32230","blue",0.804296096211975,0.40288764550775,0.320309987780565,TRUE
"AT3G44890","turquoise",0.276191394945013,0.856743198919545,-0.0647630072673484,TRUE
"AT4G00430","turquoise",0.246705951403169,0.902991374003181,-0.187457291932322,TRUE
"AT5G42390","turquoise",0.704193195703904,0.751141552511416,0.226992089523442,TRUE
"AT2G29450","turquoise",0.332625892340344,0.704643385426716,-0.0795227988938196,TRUE
"AT1G66180","blue",0.816193967457714,0.155990738954274,0.433243295388771,TRUE
"AT3G54580","blue",0.594046193071748,0.227701361038301,-0.144512062774484,FALSE
"AT1G30400","blue",0.68258408900894,0.598012733937874,0.205318670010933,FALSE
"AT5G66140","blue",0.28934336613287,0.257347739404463,0.882532638754904,FALSE
"AT3G15190","turquoise",0.321724869766544,0.859380024438871,-0.0271400090037945,TRUE
"AT5G62350","turquoise",0.223487040967265,0.774294166827449,-0.0484275516110361,TRUE
"AT3G62530","turquoise",0.277431646993072,0.894839658846676,-0.0469165775674171,TRUE
"AT5G61170","turquoise",0.306386262782173,0.91777606276931,-0.143674834394495,TRUE
"AT5G64290","turquoise",0.36867619041154,0.908892122449802,0.117194973916691,TRUE
"AT5G02450","turquoise",0.366293652324908,0.83243295388771,-0.0926747700816773,TRUE
"AT3G48140","blue",0.644350118978713,0.463309537590842,0.264582931378224,FALSE
"AT1G75380","blue",0.73376691242091,0.510052978125831,-0.0384432957380721,TRUE
"AT4G25130","turquoise",0.422024101435766,0.936868422986919,0.139929737686508,TRUE
"AT1G25560","blue",0.803961765341668,0.168455410093289,0.237046684261274,TRUE
"AT5G51970","blue",0.81301048298926,0.205157887967072,0.0157887967071837,TRUE
"AT4G34200","turquoise",0.339416351840641,0.923064555147853,-0.017927486134643,TRUE
"AT4G23100","turquoise",0.667470576885973,0.717538105344395,0.417325873046498,TRUE
"AT4G31500","turquoise",0.072030355649881,0.680686860891376,0.264550774969451,FALSE
"AT4G18730","turquoise",0.447810148562609,0.885394559135636,-0.104379702874783,TRUE
"AT5G41670","turquoise",-0.127870987454993,0.698008698401056,0.167873881556341,FALSE
"AT1G12440","blue",0.830278474499968,0.42542928805711,0.150942182777027,TRUE
"AT3G22380","blue",0.835381981038483,0.432844819976846,0.253683948203807,TRUE
"AT2G43910","turquoise",0.309537590841855,0.798282847771561,-0.138979998713744,TRUE
"AT2G41560","blue",0.904238214676185,0.391021930670783,-0.114251720367869,TRUE
"AT4G30960","turquoise",0.0580423178339443,0.644253649752396,0.039070036658306,FALSE
"AT5G52650","turquoise",0.297478937552254,0.937777349025661,-0.0563058717602418,TRUE
"AT2G32690","turquoise",0.40941539648852,0.740208373528844,0.211717795356615,TRUE
"AT5G62700","turquoise",0.453264303702213,0.864692783267887,-0.190480018657022,TRUE
"AT1G29400","blue",0.860601967972217,0.326548331082385,0.254517975432504,TRUE
"AT5G47110","turquoise",0.618689304778442,0.838639140780758,-0.0295517396617146,TRUE
"AT1G15750","blue",0.917711749951765,0.33442665123159,0.26056338028169,TRUE
"AT5G17870","turquoise",0.24737925268506,0.844652389221172,-0.0253070937037752,TRUE
"AT4G35450","turquoise",0.457907260917101,0.941185928355521,0.00234741784037559,TRUE
"AT3G04920","turquoise",0.340246961219371,0.913049070679787,-0.0849893883851052,TRUE
"ATCG00300","turquoise",0.326472858920689,0.504566504773996,0.0856862620758644,FALSE
"AT5G19770","turquoise",0.539295131519712,0.840279117628143,-0.222200784616374,TRUE
"AT4G16990","blue",0.90553175071862,0.369222853755369,0.253008658190842,TRUE
"AT1G60140","blue",0.894373387171057,0.182649870173358,-0.0275261071951399,TRUE
"AT5G23820","turquoise",0.16827448710528,0.750016078204386,-0.240497781207795,TRUE
"AT5G40850","turquoise",0.681265676249277,0.577014599009583,-0.0253070937037752,FALSE
"AT1G03475","turquoise",0.47533603447167,0.876326451861856,0.0719981992411088,TRUE
"AT5G63310","turquoise",0.303735800831418,0.860560651521887,-0.112596570495073,TRUE
"ATMG00650","turquoise",0.348185203849468,0.436957544243906,-0.126318727294406,FALSE
"AT3G60140","blue",0.426815444861088,-0.160059811406319,0.166603693198621,FALSE
"AT2G17360","turquoise",0.455836837084936,0.914149737550743,-0.0993801802413315,TRUE
"AT5G62000","blue",0.913724355264004,0.528587047398547,0.237957424914786,TRUE
"AT3G46600","blue",0.788079523463657,0.229888014413616,0.295986044015964,TRUE
"AT3G01470","blue",0.560775612579587,0.295035050485562,0.369830857289858,FALSE
"AT3G02230","turquoise",0.151649623770017,0.847642935236993,0.0127660942825905,TRUE
"AT3G16450","turquoise",0.339153643321114,0.632773811820696,-0.326419705447296,FALSE
"AT2G32240","blue",0.702488906038974,0.446105858897678,0.189433404077433,TRUE
"ATMG00640","blue",0.483934682846954,0.272955774145198,0.142466301084277,FALSE
"AT5G15650","turquoise",0.505149086365014,0.832584350984771,0.206461882297191,TRUE
"AT5G42050","blue",0.751720367869317,0.374654318605698,0.385233777091774,TRUE
"AT2G37130","blue",0.576467940060454,0.103575792655476,-0.191073380924818,FALSE
"AT2G26690","turquoise",0.167020387163162,0.665541192359637,-0.249630201299119,FALSE
"AT5G46290","turquoise",0.631712650331211,0.806386262782173,-0.0531545437005595,TRUE
"AT5G66760","turquoise",0.43308251334491,0.759019872660621,0.315968872596309,TRUE
"AT1G69530","turquoise",-0.0441829056530967,0.413756511672776,-0.078493793813107,FALSE
"AT3G23990","turquoise",0.416650588462281,0.827094990031513,-0.00286192038073188,TRUE
"AT5G52470","turquoise",0.556112933307608,0.772171843848479,-0.00871438677728471,TRUE
"AT1G73330","turquoise",0.389317641005853,0.262782172486977,-0.37340021866358,FALSE
"AT1G27770","blue",0.714676184963663,0.387066692391794,0.372660621261818,TRUE
"AT5G47040","blue",0.847642935236993,0.372339057174095,-0.125860183934658,TRUE
"AT4G37610","blue",0.711246884889748,0.269314253592171,-0.228619663989676,TRUE
"AT5G47560","blue",0.79741462473471,0.296803652968037,0.0325744420863078,TRUE
"AT1G21750","turquoise",0.31088816001029,0.830953759084186,-0.0415782365425429,TRUE
"AT3G29240","blue",0.803460029583896,0.264968808283491,-0.0458550389092546,TRUE
"AT2G03890","blue",0.838896392050936,0.42813042639398,0.0912920445044697,TRUE
"AT2G43460","turquoise",0.335487812721075,0.84802881214226,-0.110135700045019,TRUE
"AT3G61870","turquoise",0.331082384719275,0.763457457071194,0.0926104572641328,TRUE
"AT3G55770","blue",0.878416618432054,0.403788024953373,0.0268827577336163,TRUE
"AT4G29905","turquoise",0.54946980858338,0.590502375783731,-0.357427103786754,FALSE
"AT5G23910","blue",0.307353425900873,0.238007572902836,0.856798321449655,FALSE
"AT2G26900","turquoise",0.190462409158145,0.903305678821789,-0.0841854781657985,TRUE
"AT1G04480","turquoise",0.40246961219371,0.858190237314297,-0.108463566788861,TRUE
"AT3G59940","blue",0.591488554746847,0.0215453159051578,0.107693810984489,FALSE
"AT2G28900","turquoise",0.354395781079169,0.758344588076404,0.150813557141938,TRUE
"AT2G46220","blue",0.895659653862419,0.217475540841975,0.0932704134573635,TRUE
"AT4G26530","turquoise",0.0447460025257443,0.713122332024555,-0.122500824018558,TRUE
"AT2G22795","turquoise",0.318897669455844,0.906544685738067,-0.0646831362418503,TRUE
"AT4G31940","grey",-0.267191962294883,0.191099499272532,-0.266870354251678,FALSE
"AT3G50970","blue",0.513055501961541,0.284744999678436,-0.0423821467618496,FALSE
"AT4G28660","turquoise",0.04296130749148,0.870738236717287,-0.0372374207149205,TRUE
"AT1G23740","turquoise",0.144978334450103,0.839031762775221,0.217604167511112,TRUE
"AT2G36380","blue",0.785008561738031,0.422361746442248,0.0426397408186396,TRUE
"AT2G47680","grey",0.212714644028555,0.0413209852723648,0.943340407743263,TRUE
"AT2G28910","blue",0.716284005402277,0.346195896842241,0.207312367354814,TRUE
"AT4G32060","blue",0.897154938891127,0.486224887668356,-0.0518526259955176,TRUE
"AT1G08630","blue",0.571495185010383,-0.162156512979482,-0.210731111463469,FALSE
"AT2G36620","turquoise",0.200816772782816,0.906167599202521,-0.186860891375651,TRUE
"AT1G23720","blue",0.57328681252911,0.116635045241513,0.0145351641712611,FALSE
"AT5G22640","turquoise",0.712746800437327,0.748343944948228,-0.0476236413917294,TRUE
"AT3G10985","blue",0.846228053251013,0.158820502926233,0.115763071580166,TRUE
"AT1G71880","turquoise",0.467586339957554,0.725062704997106,0.177857096919416,TRUE
"ATCG00065","blue",0.327472810575368,0.0494474614259103,0.162578234428001,FALSE
"AT1G09590","turquoise",0.233326902051579,0.911794970737668,-0.148787703389285,TRUE
"AT3G02170","blue",0.751282257513301,0.404518048126892,-0.148950880315097,TRUE
"AT4G17340","turquoise",0.497781207794714,0.345713550710657,-0.245096147662229,FALSE
"AT1G67870","turquoise",0.435655026046691,0.426040259823783,0.42642613672905,FALSE
"AT3G03470","blue",0.298046466796303,-0.0218023956937901,0.650807942844795,FALSE
"AT1G02560","turquoise",0.621647694385491,0.830857289857869,0.277541964113448,TRUE
"AT3G07110","turquoise",0.282204643385427,0.902051578879671,-0.144157180526079,TRUE
