,cotyledon,dna_damage_response,hormone_response_aba,hormone_response_auxin,hormone_response_cytokinin,hormone_response_ethylene,hormone_response_ja,hormone_response_sa,hypocotyl,leaf_epidermis,leaf_mesophyll,leaf_vasculature,oxidative_stress,root_columella,root_cortex,root_endodermis,root_epidermis,root_lateral_root_cap,root_meristem,root_pericycle,root_phloem,root_stele,root_xylem,shoot_apical_meristem
OSD-346_Athaliana_PhyA_Sample_219_0-58G,0.0,0.028235050588035923,0.03969398854068295,0.020904742389047336,0.004981652430034154,0.049168227066295776,0.006744565961210574,0.031129640869870818,0.0781482507916998,0.0020154082433836815,0.17704201307285689,0.002047254423301683,0.29951332212903853,0.06744565961210598,0.047644159884504524,0.04091096755897882,0.0006551214154565253,0.0,0.008932095224627418,0.061918072669191374,0.006482972340455379,0.001626429902956362,0.013022812859335813,0.011737592026929736
OSD-346_Athaliana_PhyA_Sample_232_0-68G,0.0,0.025359000355890515,0.06365685430245699,0.01256423199450939,0.0028889088473613876,0.03442196127853547,0.011512409820657113,0.0280750069280981,0.05930548037775298,0.0009768978546189685,0.1531097674896655,0.0007132218850094208,0.3938809884823071,0.050314562069755486,0.04032225141815884,0.033694330870596506,0.0003947935282678398,0.0,0.004380190970562911,0.0580375303599585,0.00517265973168449,0.0013652075475685318,0.010709134667338423,0.009144609219245368
OSD-346_Athaliana_PhyA_Sample_234_0-92G,0.0,0.028996208188160028,0.03650804638367805,0.013818705758990503,0.0034354481849809375,0.0536724684720716,0.005345454825138182,0.03199581593176277,0.07775906227647154,0.0007793852598762835,0.2246031074568882,0.005794114103027598,0.24942037494242214,0.061902161512212506,0.06942681854424164,0.032700851939874466,0.00038969262993814106,0.0,0.005042075694375009,0.06796547118197366,0.009396207162653101,0.0,0.009998692478675847,0.01104983707258795
OSD-346_Athaliana_PhyA_Sample_237_0-68G,0.013362312775202568,0.02901756073615611,0.04422016137593863,0.021946226454061246,0.004649363887141298,0.047015924241994946,0.00391201983455499,0.03301662813247478,0.0841084264429328,0.0006718023590230592,0.12992002206570355,0.0,0.3255851900350683,0.060964015903418815,0.04085090869120406,0.04641171175445886,0.0009913181151438022,0.0,0.008185884435657001,0.06913624581958352,0.006871636934519409,0.0017102285664154114,0.016733613637860974,0.01071879780148582
OSD-346_Athaliana_PhyA_Sample_240_1-05G,0.009751903368511564,0.0217975564770001,0.03992844166470206,0.013546159286635506,0.0032062571939702384,0.035163433135946956,0.014516911897266577,0.024385305579053926,0.058467042948869064,0.00012203747105080054,0.20402446296578794,0.0,0.3593781636134187,0.029399936207685582,0.034348000943016814,0.04358401863844992,0.0008764509284555233,0.0,0.00642730680867391,0.07168037276900247,0.0030065595140690163,0.0024407494210154203,0.012802840144780819,0.011146089022637029
OSD-346_Athaliana_PhyB_Sample_113_0G,0.0,0.016591650894211617,0.02113799217054876,0.012156840262484434,0.0030700277437370168,0.03233801690295835,0.004109023748787508,0.021325833256207606,0.04398416421380775,2.348013570741085e-06,0.299363903556908,0.0,0.35581797650929836,0.02477741320518919,0.0252117957157753,0.042675146648122476,0.0013571518438852707,0.0,0.007771924919135394,0.06806304338170306,0.0029056667937855125,0.0017316600084175886,0.008446978820721924,0.007161441390744094
OSD-346_Athaliana_PhyB_Sample_118_0G,0.0,0.02664219984083734,0.028617582833072794,0.02140658589293537,0.004822424955256726,0.05252594317462726,0.0037470015497416635,0.0310174750643273,0.08120012723956924,0.0007607205563221881,0.23528754746484978,0.0013131485793656812,0.2702746555909377,0.045360227219985214,0.04676393777034164,0.048020485117838005,0.0008558106258624579,0.0,0.010105206596383037,0.0656347884755364,0.004754503477013673,0.0014942725213471467,0.009395804490288926,0.009999550963560502
OSD-346_Athaliana_PhyB_Sample_133_0-1G,0.0,0.02395820611782155,0.033073580716311016,0.01860595832088767,0.004568722861712631,0.043888431934857815,0.0044473316745656044,0.03268733602993433,0.07040688854523329,0.0011167989217519712,0.3291393291260865,0.0,0.19819134488192686,0.04640454017754013,0.04264141337598455,0.04921860860685578,0.0008563596475094256,0.0,0.007482111353239533,0.06874051861257965,0.0031782419907566096,0.0023064325557921534,0.010141681908004607,0.008946162640648245
OSD-346_Athaliana_PhyB_Sample_138_0-1G,0.0,0.02259354353872929,0.04127469159263677,0.016935700897004923,0.004290665766503481,0.04581393497281678,0.00304777769812083,0.022955602236910313,0.06735372558400426,0.0004366319822840034,0.2570076370968585,0.002366891191093876,0.32238715206789564,0.04016149619225929,0.03586002270342204,0.042906657665034695,0.0006182017174911824,0.0,0.00734925118695811,0.0471432848198695,0.0034368557021362905,0.00021075058550832094,0.0083705809474986,0.0074789438549632496
OSD-346_Athaliana_PhyB_Sample_153_0-3G,0.0028728201005230845,0.028776209362525847,0.04470538231295303,0.022515919571278964,0.004925657458450366,0.046808148362466925,0.0025252395937084646,0.031867947572313385,0.07295349974523564,0.0011291565635746146,0.13169268506261572,0.0007585320452584737,0.38584636813576517,0.03159910077146229,0.03865632929380346,0.051772212506753075,0.0006413916534590457,0.0,0.008161420740122449,0.0661171096664507,0.0034950084110642113,0.001089789710592791,0.011219553099803594,0.00987051825981868
OSD-346_Athaliana_PhyB_Sample_158_0-3G,0.015173127035357482,0.020596873574705066,0.020560560327923152,0.01584710089562992,0.003398919898787718,0.04560943795809161,0.0026072911189418254,0.0286656770096477,0.055922400044156904,0.0,0.2196486620747356,0.003021262132255747,0.3144727171314279,0.021816998666577575,0.04268985291682523,0.07621424234589376,0.001297593351673944,0.0,0.010511474501806466,0.08167575466189461,0.0034642837429951813,0.0008933058708352401,0.0066598494598041425,0.009252615280033242
OSD-346_Athaliana_PhyB_Sample_173_0-76G,0.0,0.02284492775234827,0.05486983765567746,0.020284524567380807,0.005268412761972959,0.050481386077008146,0.01679874284771333,0.030219570185325503,0.06827363348651597,0.000881096617088577,0.1644751533024849,0.0010786620956625675,0.3709992044393948,0.03136635830808255,0.029265805806002812,0.04377664957712643,0.0006222177141295665,0.0,0.006861804840127145,0.05841806823351486,0.004274908200178497,0.0014192922311349594,0.009787439225906662,0.0077323040752232475
OSD-346_Athaliana_PhyB_Sample_178_0-76G,0.0,0.024142116252167712,0.04786746333956117,0.021631336161942263,0.005285852821527243,0.05583690297817145,0.006160051557395177,0.030698606771177462,0.07239585345176354,0.0004391323882499514,0.1781603470230145,0.002520945191805323,0.3443462043849539,0.031308512865969064,0.04141262383635,0.050235932007668495,0.0008091420857568945,0.0,0.008728433889906528,0.05693473394879632,0.0044828097967183015,0.00019313693001730416,0.008426869209704,0.007982993107383457
OSD-346_Athaliana_PhyB_Sample_213_0-5G,0.009278996911629048,0.022522726822547055,0.08703085982890761,0.03284413917606787,0.005942378917550325,0.061117644848262924,0.0013661917885209327,0.028756671060818303,0.07622350527418531,0.0012706694358276204,0.053072663446428005,0.0,0.3959734736648021,0.047394637086331265,0.017160701733860285,0.06080664183949385,0.0005575839657214518,0.0,0.008445212654786476,0.06308362815369545,0.0026157574487534747,0.0012551192853891393,0.013850741140533187,0.009430055515888276
OSD-346_Athaliana_PhyB_Sample_218_0-5G,0.01684908326548912,0.02241881404974521,0.031107594073184718,0.016590026019709762,0.004041293034157906,0.060235990788615114,0.007409037229289443,0.03145991192744462,0.06760357885857995,0.000605157726140552,0.2134631705221869,0.002849629703572928,0.28865194553718637,0.0519668835033382,0.05063014811511675,0.044081180941814645,0.0005512738190184732,0.0,0.008607608753095302,0.05786302641727627,0.004922087669807712,0.00045075960765602566,0.008833852081075915,0.008807946356498009
OSD-346_Athaliana_PhyB_Sample_233_0-8G,0.0,0.022844589031960353,0.08797489410173899,0.015490351491774202,0.0030907114615416004,0.03734609682696154,0.008085521948497314,0.020972684917604022,0.05348954508590673,0.0008646633255503441,0.16873199576253653,0.0021524597678593722,0.3854742693671555,0.05849355411887891,0.035662762905943335,0.030217223664179452,0.00012877964423090244,0.0,0.003765271502751134,0.04441977871364468,0.003955374787091987,9.198546016490136e-05,0.00969526750138361,0.007052218612644631
OSD-346_Athaliana_PhyB_Sample_238_0-8G,0.021986252215841835,0.020990355218720547,0.03987066092083954,0.01919333502601042,0.004254880069191073,0.03841565424867745,0.007599656363364391,0.02314098261064137,0.05622934151383295,0.00018781759433482873,0.23283816731765178,0.0,0.28548274338899465,0.03864173098259904,0.03728527057906947,0.0544381181604542,0.001815570078570371,0.0,0.010843954109128213,0.07968915028769713,0.0027129208070591697,0.001582537137451179,0.013796477608548713,0.009004423761321713
OSD-498_GSM3072467,0.0,0.012088962144706032,0.01985913801393255,0.004306654853357391,0.001868239006808558,0.011694690925736691,0.012592416162774553,0.029964612641669733,0.03463521015869113,4.3673119639676936e-05,0.529334385262425,0.0,0.10341632978381403,0.01794237331863544,0.057684912190744765,0.05038179607322029,0.0008103789977585231,0.0,0.003598988562899598,0.09492837810569459,0.0030328555305333777,0.0013708506998010804,0.005908002573479013,0.004537151873677927
OSD-498_GSM3072468,0.0,0.012746314225858889,0.018481454510101247,0.005230335760445947,0.0018930169642364682,0.01953313060134371,0.003028827142778346,0.03254586943698404,0.03480346744618456,0.0002748380185113713,0.529053837402463,0.0,0.07603851845481205,0.018803968511415588,0.0608710121611149,0.055851011618917354,0.0009927822301329043,0.0,0.005534153297916,0.11140755393228699,0.0028184919245298565,0.0013461453967903742,0.004921844107014819,0.003823426856161563
OSD-498_GSM3072469,0.0,0.01122354347817756,0.023251848076429327,0.004181883677528386,0.0021124979401947516,0.010505006763825602,0.02200159419345689,0.033325732811643735,0.03293772298589368,1.1496587429637092e-05,0.5117514284509883,0.0006466830429167594,0.09424327545440263,0.016253300478641257,0.060170264459832826,0.05262562895913715,0.0008679923509371714,0.0,0.003908839726074641,0.10832659505570096,0.0023999126259355336,0.0009125416272269874,0.004375888590403415,0.0039663226632228
OSD-498_GSM3072470,0.0,0.011677901185786214,0.022729851219235465,0.005177137655786852,0.0017083250199195902,0.01594871373558519,0.00817648692740141,0.033123248477830235,0.033801362226195265,0.00038078695100498124,0.5369704572790512,0.0,0.0724190708189832,0.018061298874722395,0.05638776630635352,0.052945034968500206,0.000985873064930695,0.0,0.004216476512269734,0.11287985780476323,0.002608129801403961,0.001225821006659861,0.005046731165716654,0.003529668997900022
OSD-498_GSM3072471,0.0052682110630838655,0.011521223831245146,0.0345756229707388,0.004410095014242176,0.0029998207278449486,0.017664283010975442,0.007075274385992859,0.028169631296934443,0.03843595004282613,0.0004924008525386925,0.5013692408820192,0.0,0.10121307491584171,0.015369599426329103,0.054582395474374046,0.058048323805350154,0.001118658247515087,0.0,0.007553333466127522,0.09420154174053344,0.004015696273131095,0.0016254008724578268,0.007182837679023165,0.0031073840208752476
OSD-498_GSM3072472,0.0,0.01175477548501653,0.029257967821639915,0.007001276934649341,0.0059989888682153315,0.014945883814177757,0.001002288066433996,0.028255679755205876,0.03541909152413131,0.0005365189061499709,0.5503740647153823,0.0,0.07218439349043383,0.015712339394392,0.0547868344549297,0.05033549627753148,0.0007841430166807272,0.0,0.004362900995065697,0.1014669271960549,0.00670648632687464,0.0013560367957636545,0.005055658923336263,0.002702247237934839
OSD-498_GSM3072473,0.0,0.013066182175121137,0.018096033581117044,0.005795760597363443,0.0016575646678850054,0.007258990097289522,0.0010174017616673512,0.03269403413897327,0.03670648378330181,0.00010974221249445664,0.5674358274791453,0.0,0.09691609140916622,0.015192437542201214,0.056128569098726835,0.021239690709864336,0.0004664044031014392,0.0,0.00790296349699657,0.10521534622905943,0.0032465404529609856,0.0011431480468172494,0.005189892132550302,0.003520895984197123
OSD-498_GSM3072474,0.0,0.012603774621211282,0.018058544765657512,0.005115923277982438,0.002258979109758481,0.00741476672497195,0.0009700322059551005,0.030536082318970502,0.034934447526794365,0.00012756587913930107,0.5747374379721988,0.0,0.10109595921789714,0.015254753047074906,0.054069329397689714,0.023772433102105243,0.0004624263118799745,0.0,0.008779012932433933,0.09600661216473537,0.0035346379011515043,0.0010098965431861425,0.005687312111627229,0.0035700728675790885
OSD-498_GSM3072475,0.0,0.010318734235267139,0.016037550799391124,0.004558476971403155,0.0015333058903810566,0.012162845373698414,0.0013571829164859388,0.025972958562062973,0.027205819379328824,0.000240356058492166,0.6316943997038372,0.0,0.06710630644568645,0.015540262402510753,0.04789508872453815,0.03656105734564015,0.0005760257263863989,0.0,0.003204747446562223,0.08633133773341473,0.0026418446084268314,0.0012328608172658582,0.004340913297768003,0.0034879255614524147
OSD-498_GSM3072476,0.025700620755398702,0.010012513089753351,0.015885295996831916,0.00504606164278701,0.0019596355894318488,0.014868735034814149,0.001102295019055424,0.029039349890893202,0.03188082149556938,0.0005095052532522806,0.5763435241188275,0.0,0.06178567710512834,0.017734702084358227,0.054183924047790606,0.03658394691020575,0.000671175189380408,0.0,0.004515327003982552,0.1025991708291912,0.003221151000128606,0.0005266520646598096,0.0034293622815057346,0.002400553597054015
OSD-498_GSM3072477,0.016760604518897496,0.010803647498606746,0.01636798098766054,0.004602275829731394,0.0018201090852045063,0.014586874239996113,0.0011310677886627834,0.02724963316134747,0.032475946391720405,0.0,0.5969645780770461,0.0,0.06585328013992306,0.016875011375681776,0.04953296867592263,0.037078222221451726,0.000797381123041975,0.0,0.0025134839748062253,0.0931375820457506,0.002912174536327213,0.000897053763422224,0.00445926725875104,0.0031808573060478802
OSD-498_GSM3072478,0.0,0.01066777525411572,0.015522603229772015,0.004678191456145077,0.0017021337334715482,0.015511897986165254,0.0012311030147750097,0.028368895557859163,0.03290791884711663,0.00040679925705609115,0.5879034315658384,0.0,0.07719908006273275,0.01777070438718725,0.05140657979956215,0.04085120960331709,0.0008135985141121877,0.0,0.004431970853190075,0.0969038651282042,0.002633489927257876,0.0010598191170671934,0.004710307186965294,0.0033186255180891865
OSD-498_GSM3072479,0.038439035750984694,0.007558078237046386,0.020242997801658287,0.005089074540622114,0.0018222474700186793,0.010631350524564933,0.0007175689519244445,0.019855888235488502,0.029684694537506353,0.00032857104640750555,0.6341572262812778,0.0,0.06118219484829556,0.013737668750658953,0.04223270949944845,0.027295945263336577,0.0005513950893735281,0.0,0.00461384247158443,0.07116206829808695,0.0027286503566601,0.0008214276160187845,0.00471140667118819,0.0024359577578488044
OSD-498_GSM3072480,0.0,0.009981795394957364,0.0323079014806442,0.00935582980376988,0.004913493350181306,0.010096219212701311,0.000457695270975814,0.026465555962894374,0.03661562167806341,0.0005061571231967674,0.5927512735819636,0.0,0.057023446113337026,0.017257804040910773,0.05204264463507102,0.03385598842659164,0.0006569273301064337,0.0,0.003535920328714948,0.09927948892489621,0.004590414335374867,0.0007673126601652995,0.004657722463459538,0.0028807878820241053
OSD-498_GSM3072481,0.0,0.012435376086705049,0.01825264057091502,0.005205506268853275,0.0023914184782125054,0.008197560085779626,0.0004782836956424879,0.03380242211761774,0.031511109529190874,0.0003247879979711902,0.570929842826338,0.0,0.08847136081722004,0.014582091278774882,0.055047116505459105,0.0292976570772638,0.0007963979676279798,0.0,0.0040413118469017646,0.11079497423941768,0.0031366512132833873,0.0010789190343563414,0.00545020955499595,0.0037743628074733905
OSD-498_GSM3072482,0.0,0.012768669289931618,0.022258896464880804,0.006418844561965624,0.002346674355987429,0.007569175128626131,0.0004601322266641858,0.03506207567181222,0.03742025333346626,0.0004463282598642782,0.5532783270819259,0.0,0.0945034904863828,0.01695587255257586,0.054261092829376065,0.02782649640751751,0.0006717930509297377,0.0,0.003842104092646089,0.11000611208974417,0.003462495005648127,0.0011618338723271113,0.005153480938639066,0.004125852299089015
OSD-502_GSM3072483,0.0,0.014446491708580252,0.01643344454957425,0.0056172501369453785,0.0028086250684726845,0.010756436432448582,0.0007619142472984391,0.03427120163338479,0.035287087296449374,0.0,0.5570738509038397,2.9878990090138355e-05,0.09533389771425728,0.014924555550022409,0.05508191823116378,0.02354464419102623,0.0008963697027040522,0.0,0.0037547930879936195,0.11564663114386732,0.0038095712364922107,0.0011204621283800612,0.004735819929286388,0.003665156117723221
OSD-502_GSM3072484,0.0,0.01429561902465154,0.00988983213951969,0.004069555780740219,0.00307245664357881,0.019118796246269575,0.0011594176013504619,0.028486890465181484,0.026052113502345507,3.246369283782189e-05,0.5426538141360834,0.00013913011216206406,0.12404995389382677,0.011779682829720974,0.047339020663140496,0.05473610495975653,0.0009553601035128004,0.0,0.0030222152141869377,0.0968461522408064,0.004255062596956301,0.0013217360655395566,0.004313033477023818,0.0024115886108090193
OSD-502_GSM3072485,0.0,0.01414281764626651,0.01697138117551983,0.005855622744769993,0.0030766831370825382,0.009329297254379311,0.00100665669462146,0.03144738800944272,0.032326440334323456,0.0,0.5440294151702693,0.0,0.1071876705822304,0.016574389802993028,0.05160887842848129,0.028384883135664583,0.001153165415434931,0.0,0.005586235741983963,0.11871459864881148,0.003757239775699877,0.0012193306441893941,0.0038564876188315685,0.0037714180390044055
OSD-502_GSM3072486,0.0,0.013874052776300704,0.013034864733867604,0.005835101902525565,0.00423515460667178,0.011403545922408831,0.0013019178976064877,0.03358320745512697,0.030524484683641783,0.00022587491235582044,0.5348425123773701,0.0005490015230870827,0.0979941575780772,0.014274039600264148,0.05667264294038941,0.04757490341494626,0.000834482315092369,0.0,0.004266526122276759,0.11643538016786899,0.005521386746475813,0.001137217440680387,0.003286166259621252,0.002593378623344696
OSD-502_GSM3072487,0.0,0.014790968163071537,0.022905972762068676,0.006171557428122137,0.0031006141886478935,0.015043171231047679,0.0005192416105390895,0.03300893095570127,0.037118357416253744,0.0,0.5277373923191804,0.0010978251194255677,0.11310565825000746,0.013559623772364476,0.05797703468533959,0.028380262884609583,0.0010780444866431266,0.0,0.005301209585694644,0.10669673322849597,0.0035456784262528607,0.0010384832210782458,0.004331958579354954,0.003491281686101134
OSD-502_GSM3072488,0.0,0.016169875379072548,0.011606695208183852,0.005230962634921201,0.004197489773918536,0.017473641142183603,0.001081171608433551,0.03233975075814509,0.03152887205181992,0.00024803348664064243,0.5137155098307119,0.0003338912320162472,0.10064435707918312,0.01416652798697506,0.05948033804632289,0.061881175000344436,0.0011892887692769181,0.0,0.003625104804747828,0.11015230740040766,0.005342259712259959,0.0015979080389348977,0.004857322446712549,0.0031375176087875944
OSD-502_GSM3072489,0.0,0.011181597303527196,0.029155934409888794,0.005954925595653671,0.0033641462780640945,0.010479122314429521,0.0005413568723321298,0.02799588396917701,0.030109753661140663,0.0,0.5364159167513433,0.0002577889868248345,0.14125977181378185,0.014693972249015563,0.049791942805216774,0.024438395950994177,0.0011342715420292724,0.0,0.0037894981063250686,0.09682554345140781,0.0044726389214108705,0.0010569348459818228,0.0037894981063250665,0.003291106065130391
OSD-502_GSM3072490,0.0,0.014443562640839598,0.010356569360246492,0.004379430845173089,0.003908677692434617,0.010470691336667913,0.0015121161875841494,0.034921324784963285,0.02784576224683347,9.129758113715952e-05,0.5345283172286622,1.297416661389533e-17,0.12446903561699339,0.013509188958888986,0.051397685130809945,0.03970018254761132,0.0009586246019401695,0.0,0.0032905169868184423,0.11132598799912317,0.005035632209596425,0.0017118296463217281,0.0037374947278024377,0.00240607166955221
OSD-508_GSM3082835,0.08779047196702883,0.010150379604948877,0.0124489325040378,0.00557952155602657,0.004762091650640956,0.01859090582982509,0.0008549266900363001,0.02694518945000466,0.03767676921703964,0.0,0.46208937583602216,0.0,0.12078464271688705,0.012831399707475082,0.05090563484181232,0.04262634479093411,0.0018398422335284769,0.0,0.008654257897385303,0.08055059278666853,0.003307216406193162,0.0011998971088229135,0.00555702348523614,0.004854583719446059
OSD-508_GSM3082836,0.050208101702285804,0.010420505766552913,0.010825297888450106,0.005493607368604477,0.0040594867081687825,0.016677435422163486,0.0004973160354736511,0.028347014021999097,0.04439991302752122,0.0,0.48107346244531457,0.0,0.1478377932429786,0.013670408230927349,0.048447834246492946,0.035737361618921645,0.0017348233795593086,0.0,0.004232969046124715,0.0800678817112606,0.0034118193131333057,0.001179679898100332,0.006025619871669331,0.005651669054297659
OSD-508_GSM3082837,0.041364168176011726,0.011966350697376177,0.0587301693879641,0.006974601037713201,0.003380289492104685,0.013080524328852022,0.0019387880140935446,0.024939863999476276,0.03020858337543832,0.0,0.5291481250828813,0.0,0.0857011446403003,0.013011281899777249,0.03844213766905644,0.03776859767714718,0.0016240497001173359,0.0,0.004490266612727519,0.0830153776943698,0.0029081820211403374,0.0010701102675191754,0.005168003115489657,0.005069385110443775
OSD-508_GSM3082838,0.01377574546572395,0.015085926600297951,0.03696661661424959,0.006052105748539809,0.0026380973775686346,0.015418459883184752,0.0011416976045779783,0.028974733382203407,0.03870687412802384,0.0,0.5185124973397339,0.0,0.11407369528719057,0.014664717775307999,0.04234257135425287,0.04176618033058232,0.0019434722977606472,0.0,0.003923892738064279,0.0876446889261983,0.002915208446640975,0.0014742308874648306,0.006406807916952397,0.005571779895481096
OSD-508_GSM3082839,0.04460096936314296,0.01210938778316156,0.03350652414308456,0.004739223798484342,0.002924051643178122,0.015715011850413803,0.004605028191671803,0.025588983341145708,0.031811421741242144,0.0,0.5115141007799592,0.0,0.11059601448465003,0.013186484100998907,0.038563579641914335,0.044948465355520516,0.0019587849976845373,0.0,0.005193605414533765,0.08495288203900099,0.0022036331223951084,0.0014337741148916898,0.0060246764532148195,0.003823397639711165
OSD-508_GSM3082840,0.01326116768301579,0.01238584308347679,0.040724476993551785,0.006346103346657717,0.0026697400285939366,0.014880518192162923,0.002439967321214927,0.024727919936976626,0.036369737110845284,0.0,0.5642780030928137,0.0,0.08654771977941823,0.013950485805152743,0.03943337320923176,0.04518863245120055,0.0012254544393545902,0.0,0.003734718291366386,0.07758658419163773,0.002997986753421057,0.0015099349342047696,0.005809967029440083,0.003931666326262656
OSD-508_GSM3082841,0.08094134758978999,0.007338417490906883,0.038730269068883445,0.0042980094562632505,0.0023128302006797784,0.019504868025732803,0.0014647924604305029,0.024525636919708486,0.026192802022698494,0.0,0.5006853365601598,0.0,0.1183205383497764,0.010108995335471199,0.03502974074779581,0.04538929268834063,0.0020558490672709135,0.0,0.007009160413726779,0.06658059940206913,0.002283919823171299,0.000809490570237924,0.004220915116240597,0.0021971886906457906
OSD-508_GSM3082842,0.06379585949150178,0.009767558441989092,0.050783501555104554,0.0048959703823050656,0.0019798445968285446,0.024947992505849316,0.001316645421536188,0.026703519734564283,0.03346229956511689,0.0,0.447714059724987,0.0,0.14665154312468895,0.010728221953258113,0.03339402906177798,0.05282186372622352,0.002425228356706229,0.0,0.007886868623819454,0.06893370251420756,0.0030331609340575197,0.0008582577562606506,0.005013005530886063,0.002886866998331275
OSD-508_GSM3082843,0.0910073312582679,0.011611968494989454,0.017538501908414786,0.004350983849402133,0.0032856656388526415,0.028169256262108647,0.0036893651712713916,0.026890874409449258,0.031600702287668064,0.0,0.42844631375602427,0.0,0.13298161634564457,0.010686823733196472,0.03426960475199205,0.0770281135606784,0.0019811180757587027,0.0,0.016245168221221372,0.06815793772336638,0.0026128330848213923,0.001211098597256265,0.005304163300946413,0.002930559568669479
OSD-508_GSM3082844,0.062578583208763,0.012669802820163025,0.044644911519203634,0.00563349756327108,0.00839457937293754,0.027722152040602747,0.004653758856615221,0.022667590985810122,0.037063069937014664,0.0,0.41681647267345473,0.0,0.13249481554934397,0.010988660266696752,0.03432425491613585,0.08443566308270324,0.001833298943515098,0.0,0.01570550835821029,0.06336014749520893,0.0043308904191945545,0.001402807693620859,0.005733698112815429,0.0025458361847193445
OSD-508_GSM3082845,0.0260506552790458,0.012800029450743633,0.013948608452363436,0.005179649536150782,0.0026174348402297157,0.025301870122220585,0.0026395228979531364,0.026008687969371214,0.02917832425268738,0.00014578118097483082,0.5020217935502873,0.0,0.1634958032690326,0.012170519805625089,0.042309674569282876,0.043458253570902584,0.001254601678692384,0.0,0.0038874981593285283,0.07485642762479752,0.004428655573553236,0.0009387424532469468,0.004384479458106317,0.002922986305404211
OSD-508_GSM3082846,0.023124280321355058,0.021026004436420626,0.02428672170196181,0.0046359269345625075,0.0029406999211777115,0.03990702775386456,0.0040996816548183115,0.03310882146549492,0.05345154562611249,0.0,0.3893209923882001,0.000882209976353313,0.13279278271514247,0.013561816107078378,0.044456463514274784,0.09012380346668153,0.002260302684513064,0.0,0.0061005108168745445,0.0957976244910715,0.004376453412105654,0.0015308937824954532,0.006564680118158476,0.005650756711282659
OSD-508_GSM3082847,0.03693321672402211,0.010863858109041148,0.014105461731523453,0.004907265170978012,0.002301499563495252,0.008285398428582901,0.0012950811103057708,0.023748354817896767,0.030106734967892127,0.0002902229958034648,0.5253504325648927,0.0,0.1897215809663646,0.016250927426307155,0.03325081742242971,0.01962125899047633,0.0008238588267969463,0.0,0.0024705362545994255,0.06594771461093345,0.0032377027757645132,0.0010922370809807816,0.0058122616095049595,0.0035835778514084235
OSD-508_GSM3082848,0.0067920083641844755,0.015475297896241566,0.01851068742492601,0.006070779057368869,0.002983502528194098,0.013594394128467023,0.0015566100147099192,0.031197059044812212,0.041846865895452875,3.632090034323252e-05,0.4925736730548214,0.000324293753064576,0.16811388158867624,0.016759501158377287,0.039965962127678355,0.03885039161713608,0.0014061377132880007,0.0,0.0028364893601381578,0.08521142655524798,0.003165107029910258,0.0015890393900164252,0.006168067183288236,0.0049725042136568405
OSD-508_GSM3082849,0.02142462105584829,0.01009293487427245,0.015275793323223178,0.006129572530957191,0.002096677514952199,0.006632347241175329,0.000684629392637423,0.02604800892300308,0.032370133470639544,0.00024389922112707965,0.5539978255885228,0.00026743335649901474,0.16019614632099066,0.01563950268806181,0.04534599992797128,0.014120481223147342,0.0009028550115406419,0.0,0.002360545093364553,0.07334092368628713,0.0021608615205119643,0.0009681087505264141,0.006819550590724622,0.0028811486940159476
OSD-508_GSM3082850,0.0,0.014876487648764876,0.024127412741274144,0.007050705070507051,0.0026002600260026,0.028102810281028092,0.001125112511251106,0.03022802280228022,0.048454845484548446,5.000500050004875e-05,0.5263026302630265,0.0,0.09334266760009337,0.0226022602260226,0.05793079307930792,0.02540254025402524,0.001450145014501446,0.0,0.0024169083575024193,0.09465946594659465,0.0021502150215021556,0.001850185018501855,0.010326032603260324,0.00495049504950496
OSD-508_GSM3082851,0.0,0.006361036603261055,0.012694772620242035,0.0037947814929325608,0.0013718544605745406,0.0035217756301316717,0.0006142631913020141,0.01923326303432366,0.017765856521768802,0.0,0.6523839099444662,0.0,0.14663144891036534,0.009992014578513071,0.034835548093395306,0.010244545001603794,0.00045955986904818775,0.0,0.005651221359978713,0.0681013124756854,0.001201225796323986,0.0005528368721718003,0.003364797259021137,0.0012239762848907183
OSD-508_GSM3082852,0.0,0.014522374620921279,0.028426070672978677,0.007435190657953616,0.002331092464826466,0.02286901138479045,0.0010495440007512273,0.030315249874330912,0.043760460915533796,0.0,0.5275413234933981,0.0,0.10952083713102546,0.022438145952903093,0.054012848628135504,0.020858306035982665,0.0011931658113803715,0.0,0.003918297602804678,0.09251454170832618,0.0019223226961128255,0.0017455573907231466,0.008639404300920835,0.004986254656200696
OSD-508_GSM3082853,0.03622675635759314,0.00885262363577106,0.010085824938266548,0.005431958118134812,0.0033325797103151427,0.01768322581971184,0.0005211743599831892,0.022916990871374165,0.03625465019657816,0.0,0.5270731728801418,0.0,0.13872535921881596,0.013521171423789625,0.04907113516179895,0.036181245357143794,0.0013555427015525619,0.0,0.006464519526176657,0.07234780974640095,0.002422359701330396,0.0012625632382691758,0.006055899253325973,0.004213437783526191
OSD-508_GSM3082854,0.0,0.010131513873048236,0.01121551924260929,0.00531707661717654,0.00402111489043875,0.016532595859785823,0.0008114900531909184,0.026767059963462764,0.0449953066806625,0.0,0.5264915166991332,0.0,0.1548452213934617,0.01585433551682025,0.04902853336293995,0.039387547059357715,0.0015583838832423278,0.0,0.004868940319145719,0.07167758410125458,0.0030642833351837806,0.0013080735185764616,0.006794715221494389,0.00532918840901521
